S.No,Corrigendum Title,Corrigendum Type,View,Name,Address,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,258,93719,DIGANTA DUARAH,30-Sep-2020 10:39 AM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,259,90274,DIGANTA DUTTA,26-Sep-2020 04:25 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,260,91144,DIGANTA GOGOI,27-Sep-2020 11:24 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,261,89533,DIGANTA HAZARIKA,24-Sep-2020 07:59 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,262,90341,Diganta Kumar Borah,26-Sep-2020 06:28 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,263,90283,DIGANTA SAIKIA,26-Sep-2020 04:19 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,264,92691,DIGANTA TAMULI,29-Sep-2020 05:08 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,265,91040,DILDAR HUSSAIN,29-Sep-2020 10:54 AM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,266,92425,DILIP DUTTA,29-Sep-2020 02:13 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,267,90244,DILIP GOGOI,26-Sep-2020 04:56 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,268,92106,DILIP KUMAR GOGOI,30-Sep-2020 01:33 AM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,269,94439,Dilip Taye,30-Sep-2020 03:53 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,270,89175,DINA KANTA SONOWAL,23-Sep-2020 02:47 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,271,94423,DINESH BORGOHAIN,30-Sep-2020 03:55 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,272,90406,DIPA CHETRI,28-Sep-2020 07:08 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,273,91477,DIPAK KR NEOG,28-Sep-2020 04:07 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,274,91004,Dipak Kumar Deka,27-Sep-2020 06:12 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,275,89467,Dipankar Bordoloi,24-Sep-2020 05:15 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,276,92050,DIPANKAR HAZARIKA,29-Sep-2020 07:17 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,277,92675,DIPANKAR RAJ KONWAR,29-Sep-2020 04:41 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,278,94289,DIPANTA KUMAR HAZARIKA,30-Sep-2020 02:35 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,279,89831,Dipen Dekaboruah,28-Sep-2020 04:24 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,280,91667,Dipen Mohan,28-Sep-2020 06:22 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,281,94448,Dipu Hazarika,30-Sep-2020 03:57 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,282,89799,DIPU KUMAR BORAH,25-Sep-2020 06:49 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,283,89853,DIPUL BPORDOLOI,25-Sep-2020 07:31 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,284,90287,Dipu Saikia,26-Sep-2020 04:25 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,285,92258,D KUMAR AND COMPANY,29-Sep-2020 12:34 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,286,91709,D KUMAR AND SALES,28-Sep-2020 06:51 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,287,92394,Dochania and Company Private Limited,29-Sep-2020 01:59 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,288,89381,DULAL BHARALI,24-Sep-2020 02:35 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,289,93696,DULAL BORA,30-Sep-2020 10:27 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,290,91503,DULAL CHANDRA BORAH,28-Sep-2020 04:22 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,291,90707,DULAL CH MECH AND CO,29-Sep-2020 11:08 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,292,91795,Dulal Hussain,28-Sep-2020 07:43 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,293,93810,DULAL KALITA,30-Sep-2020 11:17 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,294,89880,DURGA CONSTRUCTION AND ENGINEERING,28-Sep-2020 02:01 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,295,91969,DWIBAN KUMAR BARO,28-Sep-2020 10:49 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,296,93951,Dynamic Engineers and Company,30-Sep-2020 02:28 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,297,90500,ECM ASSAM,26-Sep-2020 08:49 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,298,93765,Electrical And Electronics,30-Sep-2020 10:57 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,299,89677,Electrical Trade Centre,25-Sep-2020 01:12 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,300,93819,FAIRDEAL SOLUTIONS,30-Sep-2020 11:27 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,301,91875,FAIZE HUSSAIN,28-Sep-2020 08:44 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,302,91818,Fakar Uddin,28-Sep-2020 08:00 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,303,90881,Fakar Uddin,27-Sep-2020 03:51 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,304,91374,FARMCO INDIA,28-Sep-2020 06:27 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,305,91861,FARUK AHMED,28-Sep-2020 08:58 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,306,91412,Fazar Ali,28-Sep-2020 03:18 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,307,92083,FIROJ KHAN,29-Sep-2020 09:26 AM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,308,91737,Friend Enterprise,28-Sep-2020 07:04 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,309,93619,Ganesh Neog,30-Sep-2020 08:51 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,310,90210,Ganesh Saikia,26-Sep-2020 03:04 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,311,93008,Ganesh Sonowal,29-Sep-2020 07:33 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,312,88782,GAUTAM BORGOHAIN,20-Sep-2020 04:55 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,313,91487,GAUTAM DAS,28-Sep-2020 04:15 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,314,89758,GLOBAL ASSOCIATES,25-Sep-2020 04:13 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,315,89633,GLOBAL ENGINEERING,25-Sep-2020 11:21 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,316,92448,GLOBAL ENTERPRISE,29-Sep-2020 02:30 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,317,92678,Global Oilfield Services (P) Ltd.,29-Sep-2020 05:09 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,318,90370,GLOBAL POWER AND ENGINEERS,26-Sep-2020 06:11 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,319,94345,GOBIN CH BARO,30-Sep-2020 03:00 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,320,93099,GOPAL DEKA,29-Sep-2020 08:30 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,321,92901,GOPAL MOZUMDER,29-Sep-2020 06:26 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,322,90933,GOURABJYOTI GOGOI,27-Sep-2020 04:34 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,323,92688,Gouranga Debnath,29-Sep-2020 04:52 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,324,92442,GOURI SANKAR DEKA BORUAH,29-Sep-2020 03:15 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,325,92521,GOUTAM KUMAR KAKATI,29-Sep-2020 03:10 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,326,94337,GRAVITY ENGINEERING CONSORTIUM,30-Sep-2020 02:51 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,327,91287,Gulap Hussain,28-Sep-2020 01:05 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,328,93829,GULAP LIKSON,30-Sep-2020 11:38 AM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,329,94334,GUNA GOBINDA GOGOI,30-Sep-2020 02:51 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,330,93669,HAMANTA DAS,30-Sep-2020 10:05 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,331,93948,HAMENDRA SAIKIA,30-Sep-2020 12:31 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,332,92308,hanuman distributors,29-Sep-2020 01:39 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,333,94130,HARBINDAR SINGH,30-Sep-2020 02:30 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,334,89366,HAREN UDAY SHARMA,24-Sep-2020 01:54 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,335,92559,HARIDAS BANIK,29-Sep-2020 03:26 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,336,91931,Harish Ullah,28-Sep-2020 09:45 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,337,93331,HARUN RASHID,29-Sep-2020 11:13 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,338,92405,HAZRAT ALI,29-Sep-2020 02:02 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,339,94346,Hemanta Boruah,30-Sep-2020 03:41 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,340,94154,HEMANTA DEKA,30-Sep-2020 01:30 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,341,91590,HEMANTA KHANIKAR,28-Sep-2020 05:31 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
