gp_code,village_code,object_id,revenue_ci,net_sown_area_in_hac,total_hhd,availablility_hours_of_domestic_electricity,availability_of_telephone_services,total_hhd_having_piped_water_connection,total_hhd_not_having_sanitary_latrines
106767,303557,271.0,Mayong,100.0,370,2,2,0,1
106423,294576,175.0,Golaghat,188.0,494,3,2,0,1
106423,294573,175.0,Golaghat,109.0,123,3,2,0,4
106423,294575,175.0,Golaghat,282.0,316,3,2,0,1
106424,294541,174.0,Dergaon,38.0,197,3,2,0,65
106424,294542,174.0,Dergaon,56.6,99,3,2,0,50
105623,283011,122.0,Barpeta,800.0,3800,3,2,0,65
105933,299302,185.0,Silchar,50.0,164,1,2,0,100
105933,299324,185.0,Silchar,40.0,218,2,2,0,120
106069,907938,146.0,Dhakuakhana (Pt-I),10.0,43,3,4,0,12
106069,289642,146.0,Dhakuakhana (Pt-I),20.0,211,4,2,0,30
106069,907702,146.0,Dhakuakhana (Pt-I),50.0,203,3,4,0,15
106069,289629,146.0,Dhakuakhana (Pt-I),10.0,47,4,2,0,40
106069,289641,146.0,Dhakuakhana (Pt-I),40.0,200,4,2,0,20
106069,289670,146.0,Dhakuakhana (Pt-I),0.26,94,4,4,0,22
106069,289651,146.0,Dhakuakhana (Pt-I),2.0,87,4,2,0,20
106352,281764,115.0,Lakhipur,10.0,10,5,2,0,10
106338,282123,116.0,Balijana,27.0,96,4,2,0,12
106352,281770,115.0,Lakhipur,0.0,1,5,4,0,1
106352,281787,115.0,Lakhipur,0.0,1,5,4,0,1
106338,282115,116.0,Balijana,20.0,36,5,2,0,5
106352,281778,115.0,Lakhipur,10.0,165,5,2,0,1
106338,282066,116.0,Balijana,45.0,91,4,2,0,19
106338,282065,116.0,Balijana,20.0,54,4,2,0,8
106338,282064,116.0,Balijana,100.0,57,4,2,0,19
106352,281767,115.0,Lakhipur,40.0,100,5,2,0,65
106352,281765,115.0,Lakhipur,30.0,96,5,4,0,1
106354,281881,115.0,Lakhipur,2.47,370,3,4,0,65
106333,282180,116.0,Balijana,70.0,81,4,2,0,43
106411,282506,119.0,Rangjuli,30.78,79,3,2,0,4
106356,281813,115.0,Lakhipur,192.27,738,3,4,0,80
106391,281990,115.0,Lakhipur,34.0,238,3,2,0,189
106386,282021,115.0,Lakhipur,94.0,137,2,2,0,96
106354,281868,115.0,Lakhipur,2.46,368,3,4,0,77
106386,282018,115.0,Lakhipur,37.0,117,2,2,0,4
106411,282539,118.0,Dudhnai,23.56,107,3,2,0,0
106386,282005,115.0,Lakhipur,82.0,225,3,2,0,1
257822,297924,179.0,Silonijan,2.0,47,3,2,0,19
106434,294516,177.0,Sarupathar,3.47,1,5,4,0,1
257822,298022,179.0,Silonijan,0.8,39,5,2,28,19
257822,911754,179.0,Silonijan,0.4,9,2,2,0,5
257808,297485,275.0,Phuloni,2.8,67,2,2,0,7
257808,297138,275.0,Phuloni,7.2,45,3,2,0,8
257808,297298,275.0,Phuloni,7.8,52,3,2,0,2
257808,297699,275.0,Phuloni,2.1,60,5,4,0,4
257808,297129,275.0,Phuloni,9.2,20,3,2,0,4
257808,297135,275.0,Phuloni,9.6,42,3,2,0,4
257808,297600,275.0,Phuloni,5.8,25,3,4,0,2
257808,297012,275.0,Phuloni,11.3,128,4,2,0,5
257808,296986,275.0,Phuloni,3.7,65,2,2,0,3
106427,294479,175.0,Golaghat,210.0,582,4,2,0,11
257808,297005,275.0,Phuloni,3.8,53,1,2,0,6
257808,297006,275.0,Phuloni,21.3,100,3,2,0,2
257808,297289,275.0,Phuloni,9.9,154,3,2,0,3
257808,297297,275.0,Phuloni,3.9,254,3,2,0,3
107254,284983,136.0,Kampur,61.25,437,3,2,0,65
107254,284978,136.0,Kampur,88.71,207,2,2,0,74
107248,285040,136.0,Kampur,70.0,695,3,2,0,328
107248,285039,136.0,Kampur,75.0,786,3,2,0,345
253573,305435,241.0,Khoirabari (Pt),100.0,140,3,4,0,40
106386,282006,115.0,Lakhipur,91.0,82,3,2,0,74
106354,281984,115.0,Lakhipur,2.46,80,3,4,0,2
106386,282025,115.0,Lakhipur,30.42,126,3,2,0,54
106333,282193,116.0,Balijana,5.8,87,4,2,0,20
106386,282016,115.0,Lakhipur,125.69,249,3,2,0,72
106333,282188,116.0,Balijana,82.0,170,4,2,0,90
106386,282011,115.0,Lakhipur,60.39,144,3,2,0,86
106411,282508,119.0,Rangjuli,157.02,107,3,2,0,0
106354,281882,115.0,Lakhipur,2.47,717,3,4,0,30
106391,281986,115.0,Lakhipur,89.0,210,4,2,0,167
106356,281794,115.0,Lakhipur,35.0,18,5,4,0,13
106386,282010,115.0,Lakhipur,25.1,54,2,2,0,29
106333,282190,116.0,Balijana,220.0,141,4,2,0,84
106407,282528,119.0,Rangjuli,135.1,436,4,2,0,25
106386,282024,115.0,Lakhipur,110.0,41,3,2,0,1
106333,282187,116.0,Balijana,70.0,218,3,2,0,109
106411,282544,119.0,Rangjuli,71.08,107,3,2,0,5
106333,282189,116.0,Balijana,800.0,178,4,2,0,95
106407,282564,119.0,Rangjuli,0.0,244,4,2,0,8
106354,281869,115.0,Lakhipur,200.0,820,3,4,186,550
106333,282171,116.0,Balijana,50.0,319,3,2,0,159
106356,281810,115.0,Lakhipur,8.0,35,5,4,0,7
106407,282570,119.0,Rangjuli,40.0,156,4,2,0,85
106356,281935,115.0,Lakhipur,0.0,1,5,4,0,1
106356,281781,115.0,Lakhipur,62.8,300,2,2,0,23
106411,282502,118.0,Dudhnai,7.47,155,3,2,0,4
106356,281780,115.0,Lakhipur,45.4,130,3,2,0,33
106407,282596,119.0,Rangjuli,3.1,247,4,2,0,15
106356,281827,115.0,Lakhipur,40.12,195,3,2,0,23
106356,281812,115.0,Lakhipur,131.33,516,3,2,0,74
106356,281826,115.0,Lakhipur,254.0,572,3,2,0,64
106409,282584,119.0,Rangjuli,83.0,243,4,2,0,43
106411,282504,118.0,Dudhnai,87.01,149,3,2,0,10
106413,282513,119.0,Rangjuli,21.0,69,3,2,0,28
106356,281783,115.0,Lakhipur,7.0,130,2,2,0,8
106352,281793,115.0,Lakhipur,0.0,1,5,4,0,1
106440,294440,175.0,Golaghat,300.0,584,3,2,0,8
107248,285017,136.0,Kampur,80.0,220,3,2,0,85
107248,285041,136.0,Kampur,70.0,125,3,2,0,94
107248,285026,136.0,Kampur,80.0,215,3,2,0,130
107248,285038,136.0,Kampur,91.0,814,3,2,0,352
107248,285027,136.0,Kampur,70.0,824,3,2,0,260
107248,285025,136.0,Kampur,80.0,225,3,2,0,136
107283,285433,254.0,Lanka,123.0,205,2,2,0,165
107283,285431,254.0,Lanka,78.0,175,2,2,0,100
105709,282736,200.0,Srijangram,162.0,800,2,2,0,500
105709,282737,200.0,Srijangram,120.0,650,2,2,0,350
105709,282748,200.0,Srijangram,60.0,570,1,2,0,160
105709,282735,200.0,Srijangram,500.0,2684,2,2,0,300
105709,282734,200.0,Srijangram,170.0,720,2,2,0,512
105704,282710,120.0,Kalgachia,200.0,580,2,2,0,169
106069,289650,146.0,Dhakuakhana (Pt-I),15.0,59,2,2,0,20
106070,289653,146.0,Dhakuakhana (Pt-I),40.25,22,2,2,0,12
106070,907955,146.0,Dhakuakhana (Pt-I),1.47,176,3,2,0,20
106070,907977,146.0,Dhakuakhana (Pt-I),0.0,1,5,4,0,1
106070,907948,146.0,Dhakuakhana (Pt-I),1.8,73,2,2,1,21
106287,291270,159.0,Dibrugarh East,0.0,1160,3,3,0,55
106287,291269,159.0,Dibrugarh East,15.0,316,3,2,0,12
106287,291263,159.0,Dibrugarh East,0.0,150,5,2,0,100
106287,291272,159.0,Dibrugarh East,2.47,218,3,2,0,27
106287,291262,159.0,Dibrugarh East,0.0,180,3,2,0,36
106286,291305,159.0,Dibrugarh East,0.0,182,3,2,0,5
106286,291300,159.0,Dibrugarh East,0.0,586,3,3,0,7
106286,291304,159.0,Dibrugarh East,0.0,850,3,2,0,12
106286,291286,159.0,Dibrugarh East,0.0,620,1,2,0,20
106286,291299,159.0,Dibrugarh East,0.0,512,3,4,0,12
106409,282585,119.0,Rangjuli,18.0,88,4,2,0,23
106411,282466,119.0,Rangjuli,2.47,50,3,2,0,1
106411,282545,119.0,Rangjuli,136.54,173,3,2,0,20
106411,282503,119.0,Rangjuli,23.82,82,3,2,0,7
106409,282592,119.0,Rangjuli,35.0,116,4,2,0,45
106411,282546,118.0,Dudhnai,108.43,191,3,2,0,0
106411,282543,118.0,Dudhnai,40.42,88,2,2,0,10
253579,305468,245.0,Harisinga,181.65,227,3,3,0,5
253579,305446,245.0,Harisinga,227.0,324,3,2,0,5
253579,305447,245.0,Harisinga,129.0,210,3,2,0,10
253579,305443,245.0,Harisinga,101.0,165,2,2,0,2
253579,305444,245.0,Harisinga,134.0,125,2,2,0,14
253579,305445,245.0,Harisinga,166.45,215,2,2,10,1
253579,305449,245.0,Harisinga,279.94,360,3,2,0,10
253579,305448,245.0,Harisinga,117.7,156,3,2,0,15
253577,305521,269.0,Mangaldoi (Pt),123.0,66,2,2,0,8
105703,282705,264.0,Barnagar (Pt),200.0,1009,2,2,0,86
105703,282711,264.0,Barnagar (Pt),90.0,230,2,2,0,34
105703,282703,264.0,Barnagar (Pt),290.0,334,2,2,0,19
105703,282701,264.0,Barnagar (Pt),165.0,180,2,2,0,29
105706,282724,264.0,Barnagar (Pt),400.0,1257,2,2,0,410
105706,282723,264.0,Barnagar (Pt),133.0,474,2,2,0,12
106070,289654,146.0,Dhakuakhana (Pt-I),21.4,8,3,4,0,6
106070,907956,146.0,Dhakuakhana (Pt-I),0.0,75,2,2,0,10
106070,907958,146.0,Dhakuakhana (Pt-I),1.78,35,2,2,0,21
106070,907952,146.0,Dhakuakhana (Pt-I),45.02,110,3,2,0,11
106070,907959,146.0,Dhakuakhana (Pt-I),70.11,102,2,2,0,17
106070,289656,146.0,Dhakuakhana (Pt-I),80.15,157,2,2,0,50
106070,289660,146.0,Dhakuakhana (Pt-I),80.06,113,4,2,0,81
106070,907945,146.0,Dhakuakhana (Pt-I),2.0,1,5,4,0,1
106070,907724,146.0,Dhakuakhana (Pt-I),1.0,1,5,4,0,1
106070,907957,146.0,Dhakuakhana (Pt-I),8.54,85,2,2,0,11
106070,289652,146.0,Dhakuakhana (Pt-I),2.49,122,3,4,0,20
106070,289671,146.0,Dhakuakhana (Pt-I),1.23,53,2,2,0,5
106070,289672,146.0,Dhakuakhana (Pt-I),58.83,69,2,2,0,10
106070,289655,146.0,Dhakuakhana (Pt-I),15.0,122,2,4,0,10
106070,289659,150.0,Dhemaji,30.25,72,2,2,0,72
106070,907949,146.0,Dhakuakhana (Pt-I),7.0,39,2,2,0,28
106070,907951,146.0,Dhakuakhana (Pt-I),18.5,73,2,2,0,73
106285,291295,159.0,Dibrugarh East,0.0,275,4,2,0,0
106285,291294,159.0,Dibrugarh East,0.0,75,4,2,0,0
106285,291293,159.0,Dibrugarh East,0.0,175,3,2,0,0
106285,291296,159.0,Dibrugarh East,0.0,48,4,2,0,0
106285,291261,159.0,Dibrugarh East,0.0,308,4,2,0,0
106411,282547,119.0,Rangjuli,108.83,103,2,2,0,5
106409,282591,119.0,Rangjuli,31.0,138,4,2,0,78
106411,282540,119.0,Rangjuli,22.89,28,2,2,0,5
106409,282593,119.0,Rangjuli,29.0,157,4,2,0,35
106413,282534,116.0,Balijana,13.0,31,3,2,0,1
106411,282549,118.0,Dudhnai,14.45,112,2,2,0,0
106407,282597,119.0,Rangjuli,0.0,698,4,2,0,600
106411,282541,118.0,Dudhnai,120.0,164,2,2,0,2
106407,282579,119.0,Rangjuli,0.0,285,4,2,0,45
106409,282574,119.0,Rangjuli,37.0,108,4,2,0,20
106407,282578,119.0,Rangjuli,87.4,189,4,2,0,34
106407,282572,119.0,Rangjuli,135.0,239,4,2,0,48
106411,282555,119.0,Rangjuli,45.11,80,2,2,0,10
253577,305520,269.0,Mangaldoi (Pt),153.1,277,2,2,0,15
253577,305528,237.0,Khoirabari (Pt),172.0,276,3,2,6,45
253577,305523,237.0,Khoirabari (Pt),300.0,62,3,2,2,6
253577,305519,237.0,Khoirabari (Pt),39.1,270,2,2,0,35
253583,305477,246.0,Udalguri,60.0,220,2,4,0,2
257823,298108,275.0,Phuloni,48.0,36,4,2,0,15
106067,907946,146.0,Dhakuakhana (Pt-I),9.0,60,4,2,0,20
106067,289658,146.0,Dhakuakhana (Pt-I),10.0,53,4,2,0,20
106067,289649,146.0,Dhakuakhana (Pt-I),2.0,15,4,2,0,4
106067,907726,146.0,Dhakuakhana (Pt-I),5.0,52,4,2,0,47
106077,289413,152.0,Jonai,2.47,38,3,2,0,22
106067,907954,146.0,Dhakuakhana (Pt-I),15.0,97,4,2,0,50
106077,906790,152.0,Jonai,25.0,55,3,2,0,24
106067,907725,146.0,Dhakuakhana (Pt-I),1.05,6,4,2,0,3
106077,289613,152.0,Jonai,20.0,155,5,2,0,1
106409,282581,119.0,Rangjuli,14.0,49,4,2,0,10
106407,282563,119.0,Rangjuli,37.9,218,3,3,0,42
106409,282582,119.0,Rangjuli,37.0,138,4,2,0,42
106408,282487,119.0,Rangjuli,50.0,120,2,2,48,55
106405,282536,119.0,Rangjuli,10.0,35,3,2,0,25
106408,282498,119.0,Rangjuli,33.0,78,3,2,0,32
106406,282560,119.0,Rangjuli,20.0,145,3,2,0,32
106408,282507,119.0,Rangjuli,15.0,178,2,2,0,20
106409,282576,119.0,Rangjuli,25.0,176,4,2,0,79
106333,282202,116.0,Balijana,42.0,167,3,2,0,90
106408,282500,119.0,Rangjuli,6.0,121,2,2,10,30
106409,282587,119.0,Rangjuli,10.0,56,4,2,0,32
106406,282538,119.0,Rangjuli,40.0,67,4,2,0,15
106333,282174,116.0,Balijana,40.0,256,4,2,0,122
106406,282561,119.0,Rangjuli,70.0,504,4,2,0,165
106333,282184,116.0,Balijana,40.0,72,3,1,0,0
106408,282484,119.0,Rangjuli,10.0,42,2,2,0,20
106333,282172,116.0,Balijana,32.0,126,3,2,0,62
106408,282486,119.0,Rangjuli,15.0,42,2,2,25,10
106406,282537,119.0,Rangjuli,4.0,23,4,2,0,5
106408,282488,119.0,Rangjuli,9.0,4,3,2,0,1
106333,282196,116.0,Balijana,70.0,266,4,2,0,125
106409,282589,119.0,Rangjuli,107.0,405,4,2,0,280
106408,282512,119.0,Rangjuli,150.0,22,2,2,0,7
106333,282181,116.0,Balijana,320.0,189,4,2,0,93
106406,282562,216.0,Boko,2.0,55,3,2,0,20
106408,282510,119.0,Rangjuli,1.0,6,3,2,0,5
106408,282501,119.0,Rangjuli,50.0,89,3,2,0,37
106406,282558,119.0,Rangjuli,30.0,118,4,2,0,28
257823,911370,130.0,Kaliabor,200.0,98,3,2,0,13
106909,300466,192.0,Patharkandi,1.25,108,4,3,0,0
257812,911388,275.0,Phuloni,1.0,1,1,4,0,1
105826,299048,184.0,Katigora,40.0,320,2,2,150,280
105826,299049,184.0,Katigora,55.0,350,3,2,20,130
105826,299050,184.0,Katigora,40.0,160,3,2,20,65
105826,299051,184.0,Katigora,1.0,340,2,2,80,20
106067,289666,146.0,Dhakuakhana (Pt-I),15.0,200,4,2,0,190
106067,289662,146.0,Dhakuakhana (Pt-I),10.0,88,4,2,0,20
106067,289669,146.0,Dhakuakhana (Pt-I),10.0,67,4,2,0,20
106067,289668,146.0,Dhakuakhana (Pt-I),15.0,100,3,2,0,40
106067,289673,146.0,Dhakuakhana (Pt-I),5.0,39,4,2,0,3
106406,282554,118.0,Dudhnai,0.0,346,3,2,0,96
106408,282490,119.0,Rangjuli,196.88,57,2,2,0,20
106406,282553,118.0,Dudhnai,5.0,447,3,2,0,94
106408,282489,119.0,Rangjuli,60.0,98,2,2,0,25
106410,282526,119.0,Rangjuli,100.0,209,2,2,200,40
106406,282557,118.0,Dudhnai,20.0,110,3,3,0,58
106406,282559,119.0,Rangjuli,20.0,67,4,2,0,16
106408,282485,119.0,Rangjuli,50.0,71,3,2,0,10
106406,282551,118.0,Dudhnai,10.0,199,5,2,0,42
106408,282483,119.0,Rangjuli,2.0,3,2,2,0,3
106408,282499,119.0,Rangjuli,6.0,145,2,2,0,80
106408,282511,119.0,Rangjuli,6.0,64,2,2,10,10
106408,282479,119.0,Rangjuli,10.0,54,2,2,0,50
106408,282497,119.0,Rangjuli,125.0,79,2,2,0,20
106412,282474,118.0,Dudhnai,135.25,230,3,2,0,86
107017,287804,143.0,Naobaicha,33.0,306,3,2,0,20
106424,294534,174.0,Dergaon,140.0,400,3,2,0,165
106408,282491,119.0,Rangjuli,180.0,367,2,2,0,220
106412,282473,118.0,Dudhnai,82.06,247,3,2,0,33
106408,282480,119.0,Rangjuli,90.0,390,2,2,0,100
106412,282477,118.0,Dudhnai,162.91,459,3,2,0,83
106412,282476,118.0,Dudhnai,241.13,459,3,2,0,163
106412,282481,118.0,Dudhnai,108.61,508,3,2,0,270
106412,282469,118.0,Dudhnai,280.26,1027,3,2,0,385
106410,282524,119.0,Rangjuli,100.0,229,2,2,180,73
106412,282475,118.0,Dudhnai,196.73,850,3,2,0,247
106337,282211,116.0,Balijana,1.47,63,3,2,0,1
106337,282133,116.0,Balijana,1.47,85,3,2,0,29
107017,287776,143.0,Naobaicha,60.0,307,2,2,0,5
107017,287761,143.0,Naobaicha,12.0,90,2,2,0,8
107017,287775,143.0,Naobaicha,95.0,380,3,2,0,20
107017,287899,143.0,Naobaicha,8.0,54,3,2,0,12
261083,304528,262.0,Baksa,8.0,40,1,2,0,3
107650,287227,251.0,Gohpur,63.08,181,1,2,0,9
107650,287219,251.0,Gohpur,110.0,318,2,2,0,3
107650,287217,251.0,Gohpur,100.0,27,1,2,0,2
106337,282119,116.0,Balijana,50.0,179,4,2,0,1
106337,282136,116.0,Balijana,120.0,236,3,2,0,1
106337,282135,116.0,Balijana,48.2,98,3,2,0,1
106337,282134,116.0,Balijana,100.0,158,3,2,0,85
106337,282069,116.0,Balijana,107.23,379,3,2,0,149
106337,282139,116.0,Balijana,30.0,103,3,2,0,48
106337,282089,116.0,Balijana,1.04,71,3,2,0,29
106337,282132,116.0,Balijana,3.0,196,3,2,0,120
106337,282121,116.0,Balijana,8.0,76,3,2,0,1
106337,282120,116.0,Balijana,1.47,13,3,2,0,1
107017,287760,143.0,Naobaicha,131.0,163,2,2,0,10
107018,287885,145.0,North Lakhimpur,50.0,178,2,2,0,15
107650,287234,251.0,Gohpur,52.0,120,2,2,0,6
107650,287232,251.0,Gohpur,102.03,63,1,2,0,9
107650,287235,251.0,Gohpur,81.0,54,2,2,0,4
107650,287216,251.0,Gohpur,40.0,223,1,2,0,4
107650,287233,251.0,Gohpur,56.79,56,1,2,0,8
107650,287228,251.0,Gohpur,65.0,45,1,2,0,5
107650,287225,251.0,Gohpur,120.0,224,1,2,0,8
107650,287224,251.0,Gohpur,80.0,53,2,2,0,2
107650,287226,251.0,Gohpur,65.27,27,1,2,0,3
107652,287152,251.0,Gohpur,8.0,113,4,2,0,113
107652,287151,250.0,Helem,44.0,161,4,2,0,161
107652,287149,251.0,Gohpur,3.0,285,4,2,0,285
107652,287150,250.0,Helem,2.0,494,4,2,0,490
105944,299240,186.0,Udarbond,80.0,636,4,2,200,150
106334,282216,116.0,Balijana,80.0,57,3,2,0,23
106334,282206,116.0,Balijana,40.0,172,4,2,0,140
106334,282215,116.0,Balijana,20.0,87,1,4,0,20
106334,282203,116.0,Balijana,180.0,261,4,2,0,126
106334,282222,116.0,Balijana,50.0,158,3,2,0,100
106334,282208,116.0,Balijana,0.0,249,3,4,0,150
106334,282244,117.0,Matia,30.0,80,2,2,0,35
107018,287879,145.0,North Lakhimpur,22.0,119,2,2,0,8
107018,287877,145.0,North Lakhimpur,80.0,120,2,2,2,70
107018,287846,145.0,North Lakhimpur,15.0,125,2,2,0,60
107018,287886,145.0,North Lakhimpur,40.0,110,2,2,0,21
107018,287901,145.0,North Lakhimpur,4.0,68,2,2,0,25
107018,287889,145.0,North Lakhimpur,15.0,70,2,2,0,5
107018,287900,145.0,North Lakhimpur,40.0,130,2,2,2,60
261083,304489,262.0,Baksa,150.0,185,3,2,0,11
261083,304487,262.0,Baksa,500.0,63,3,4,0,8
261083,304498,262.0,Baksa,120.0,498,3,2,0,58
106245,291123,158.0,Dibrugarh West,0.0,86,4,2,0,38
106245,291120,158.0,Dibrugarh West,48.0,269,3,2,0,176
106334,282205,116.0,Balijana,50.0,49,4,2,0,24
106334,282214,117.0,Matia,21.0,103,4,2,0,20
106334,282224,116.0,Balijana,60.0,279,3,2,0,183
106334,282227,116.0,Balijana,40.0,83,3,2,0,37
106334,282204,117.0,Matia,40.0,75,4,2,0,32
106402,282293,117.0,Matia,2.47,211,3,4,0,5
106494,294715,175.0,Golaghat,0.0,1,1,4,0,1
107018,287903,145.0,North Lakhimpur,49.0,127,2,2,3,52
107018,287890,143.0,Naobaicha,6.0,250,2,2,2,58
107018,287842,145.0,North Lakhimpur,25.0,295,2,2,2,35
107018,287902,143.0,Naobaicha,35.0,215,2,2,6,32
107018,287878,145.0,North Lakhimpur,71.0,189,2,2,2,12
107018,287876,145.0,North Lakhimpur,33.0,95,2,2,1,45
107018,287887,143.0,Naobaicha,12.0,198,2,4,25,8
107019,287818,145.0,North Lakhimpur,49.0,315,3,2,0,65
107019,287778,145.0,North Lakhimpur,87.0,348,3,2,0,8
107019,287832,145.0,North Lakhimpur,88.0,898,3,2,0,12
107017,287785,143.0,Naobaicha,70.0,258,2,2,0,50
106245,291121,158.0,Dibrugarh West,21.0,250,3,2,0,83
106246,291238,158.0,Dibrugarh West,50.0,60,2,2,0,0
106246,291237,158.0,Dibrugarh West,50.0,62,1,2,0,1
106246,291152,158.0,Dibrugarh West,45.0,48,1,2,0,1
106246,291233,161.0,Tengakhat,55.0,133,2,2,0,1
106246,291232,161.0,Tengakhat,53.0,43,2,2,0,2
106246,291155,161.0,Tengakhat,55.0,61,2,2,0,2
106246,291234,161.0,Tengakhat,55.0,115,2,2,0,1
106246,291157,161.0,Tengakhat,55.0,119,2,2,0,1
106246,291239,158.0,Dibrugarh West,77.0,114,2,2,0,1
106339,282147,116.0,Balijana,35.0,71,4,2,0,45
106386,282026,115.0,Lakhipur,20.0,12,3,2,0,1
106386,282003,115.0,Lakhipur,35.14,60,2,2,0,30
106386,282019,115.0,Lakhipur,125.0,170,2,2,0,5
106386,282020,115.0,Lakhipur,120.54,120,2,2,0,1
106386,282015,115.0,Lakhipur,140.95,197,2,2,0,42
106386,282014,115.0,Lakhipur,25.0,53,2,2,0,13
106386,282022,115.0,Lakhipur,40.63,84,3,2,0,40
106386,282023,115.0,Lakhipur,30.05,77,3,2,0,37
106386,282002,115.0,Lakhipur,57.86,101,2,2,0,10
106386,282012,115.0,Lakhipur,60.88,158,3,2,0,1
106386,282013,115.0,Lakhipur,40.98,150,2,2,0,85
106387,281992,115.0,Lakhipur,40.0,133,3,2,0,1
106387,281996,115.0,Lakhipur,0.0,674,2,2,0,1
106387,281995,115.0,Lakhipur,0.0,209,2,4,0,1
106387,282000,115.0,Lakhipur,0.0,295,3,4,0,1
106387,281994,115.0,Lakhipur,0.0,67,3,2,0,1
106387,281967,115.0,Lakhipur,15.0,13,4,2,0,2
106387,282027,115.0,Lakhipur,35.0,2017,3,2,0,1
106393,281954,116.0,Balijana,50.0,193,3,2,0,130
106393,281955,116.0,Balijana,75.55,283,3,2,0,100
106393,281957,116.0,Balijana,315.0,751,3,2,0,380
106393,281956,115.0,Lakhipur,88.07,563,3,2,0,310
106393,281953,116.0,Balijana,87.29,489,3,2,0,210
106393,281958,116.0,Balijana,120.0,1026,3,2,0,500
107083,283504,271.0,Mayong,38.0,105,3,4,0,65
107083,283491,271.0,Mayong,95.0,303,3,4,0,142
105623,283006,122.0,Barpeta,256.0,510,2,2,0,100
105606,283387,122.0,Barpeta,102.0,1432,2,2,0,13
105606,283389,122.0,Barpeta,85.0,855,2,2,0,14
105606,283386,122.0,Barpeta,85.0,2286,2,2,0,20
105606,283385,122.0,Barpeta,25.0,107,2,2,0,12
105606,283388,122.0,Barpeta,95.0,931,2,2,0,10
106414,294562,175.0,Golaghat,291.0,360,3,2,0,2
107083,283464,271.0,Mayong,162.0,688,3,2,0,7
107083,283489,271.0,Mayong,195.0,725,3,2,0,192
107083,283452,271.0,Mayong,287.0,597,3,4,0,6
107083,283736,271.0,Mayong,141.0,50,5,4,0,3
107083,283465,271.0,Mayong,56.0,169,3,4,0,82
107078,283505,271.0,Mayong,900.0,409,1,2,0,5
106391,281969,115.0,Lakhipur,36.0,32,2,2,0,30
106391,281985,115.0,Lakhipur,48.0,51,4,2,0,32
106421,294538,175.0,Golaghat,279.0,320,3,2,0,110
106421,294546,175.0,Golaghat,97.4,300,3,2,0,118
106421,294545,175.0,Golaghat,200.93,386,3,2,0,147
106421,294543,175.0,Golaghat,70.0,286,3,2,0,58
106421,294539,175.0,Golaghat,116.0,256,3,2,0,92
106421,294540,175.0,Golaghat,64.0,115,3,2,0,32
106421,294547,175.0,Golaghat,50.0,151,3,2,0,30
106421,294544,175.0,Golaghat,250.0,310,3,2,0,40
106422,294429,174.0,Dergaon,581.23,925,3,2,920,10
106415,294566,174.0,Dergaon,264.0,402,3,2,100,115
106415,294565,174.0,Dergaon,154.08,248,3,2,0,2
106415,294557,174.0,Dergaon,128.48,346,3,2,0,2
106415,294431,174.0,Dergaon,152.62,577,3,2,200,40
261158,301821,205.0,Bengtal,16.0,196,2,2,0,24
106416,294346,175.0,Golaghat,300.0,570,4,2,0,285
106416,294351,173.0,Khumtai,161.24,343,4,2,0,18
106422,294433,174.0,Dergaon,197.62,485,3,2,413,8
106417,294345,175.0,Golaghat,252.62,358,4,2,0,55
106418,294319,137.0,Dhekiajuli (Pt),249.52,219,3,2,0,5
106418,294321,137.0,Dhekiajuli (Pt),170.1,257,3,2,0,20
106391,281970,115.0,Lakhipur,29.52,68,2,2,0,51
106391,281983,115.0,Lakhipur,142.19,50,2,2,0,36
106391,281987,115.0,Lakhipur,35.88,86,4,2,0,50
106391,281988,115.0,Lakhipur,120.0,135,2,2,0,20
106391,281968,115.0,Lakhipur,56.88,165,3,2,0,1
106391,281991,115.0,Lakhipur,72.0,172,4,2,0,4
106384,282001,115.0,Lakhipur,188.0,638,2,2,0,199
106384,282004,115.0,Lakhipur,75.0,382,2,2,0,182
106384,281999,115.0,Lakhipur,91.0,638,2,2,0,44
106384,281997,115.0,Lakhipur,66.0,678,2,4,0,136
106384,281998,115.0,Lakhipur,35.0,153,2,4,0,52
106383,281964,116.0,Balijana,55.0,527,2,2,0,1
106383,281945,115.0,Lakhipur,3.0,2,2,2,0,1
106383,281959,115.0,Lakhipur,50.0,197,3,2,0,1
106383,281947,115.0,Lakhipur,7.0,54,3,2,0,44
106383,281772,115.0,Lakhipur,0.0,1,5,4,0,1
106383,281933,115.0,Lakhipur,0.0,1,5,4,0,1
106383,281948,115.0,Lakhipur,30.0,286,3,2,0,89
106383,281960,115.0,Lakhipur,720.0,1902,3,2,0,139
106392,281924,115.0,Lakhipur,50.0,42,5,2,0,31
106392,281923,115.0,Lakhipur,80.0,42,5,2,0,32
106392,281906,116.0,Balijana,60.0,250,5,2,0,238
106392,281905,115.0,Lakhipur,20.0,20,5,2,0,15
106392,281908,115.0,Lakhipur,47.0,252,5,2,0,72
106392,281897,116.0,Balijana,50.0,1,5,2,0,1
106392,281896,115.0,Lakhipur,90.0,42,5,2,0,14
106392,281909,116.0,Balijana,40.0,48,5,2,0,1
106392,281898,116.0,Balijana,2.0,1,5,2,0,1
106392,281907,115.0,Lakhipur,50.0,4,5,2,0,1
106392,281910,115.0,Lakhipur,5.0,1,5,2,0,1
106392,281916,115.0,Lakhipur,18.0,92,5,2,0,1
106424,294533,174.0,Dergaon,89.0,167,3,2,0,46
