iph_loss_id,disaster_id,department_id,division_id,circle_id,incidentdate,division_name,CId,circle,district_best,subdistrict_best,tehsil_best,tehsil_best_object_id,tehsil_alt
12392,26130,36,25,2,16-08-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
12406,26130,36,26,2,16-08-2023,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
12407,26130,36,26,2,16-08-2023,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
12408,26130,36,26,2,16-08-2023,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
12466,26183,36,28,2,17-08-2023,Phina Singh Project,2,Nurpur,,,,,
12467,26183,36,28,2,17-08-2023,Phina Singh Project,2,Nurpur,,,,,
12468,26184,1041,57,14,11-08-2023,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
12469,26185,1041,57,14,12-08-2023,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
12471,26186,1041,57,14,13-08-2023,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
12475,26186,1041,57,14,13-08-2023,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
12476,26187,1,5,10,03-08-2023,Rohru ,10,Rohroo,Shimla,Rohru,ROHRU,02-033-00044,
12477,26187,1,6,10,03-08-2023,Jubbal,10,Rohroo,Shimla,Jubbal,JUBBAL,02-033-00037,
12479,26188,1,5,10,10-08-2023,Rohru ,10,Rohroo,Shimla,Rohru,ROHRU,02-033-00044,
12480,26188,1,6,10,10-08-2023,Jubbal,10,Rohroo,Shimla,Jubbal,JUBBAL,02-033-00037,
12481,26189,1,5,10,13-08-2023,Rohru ,10,Rohroo,Shimla,Rohru,ROHRU,02-033-00044,
12482,26189,1,6,10,13-08-2023,Jubbal,10,Rohroo,Shimla,Jubbal,JUBBAL,02-033-00037,
12484,26200,36,3,11,16-08-2023,Sunni  Division,11,Shimla-9,,,,,
12485,26190,1,6,10,15-08-2023,Jubbal,10,Rohroo,Shimla,Jubbal,JUBBAL,02-033-00037,
12487,26221,1041,24,3,17-08-2023,EE Jaswan Pragpur,3,Dharmshala,,Bhattiyat,BHATTIYAT,02-023-00001,
12488,26221,1041,24,3,17-08-2023,EE Jaswan Pragpur,3,Dharmshala,,Bhattiyat,BHATTIYAT,02-023-00001,
12489,26220,36,4,11,14-08-2023,Matiana Division,11,Shimla-9,,Naina Devi,NAINA DEVI,02-030-02109,
12500,26130,36,30,2,16-08-2023,S/terrace,2,Nurpur,,Darlaghat,SARKAGHAT,02-027-00031,
12501,26130,36,30,2,16-08-2023,S/terrace,2,Nurpur,,Darlaghat,SARKAGHAT,02-027-00031,
12502,26130,36,30,2,16-08-2023,S/terrace,2,Nurpur,,Darlaghat,SARKAGHAT,02-027-00031,
12503,26130,36,30,2,16-08-2023,S/terrace,2,Nurpur,,Darlaghat,SARKAGHAT,02-027-00031,
12640,26349,36,25,2,22-08-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
12651,26349,36,29,2,22-08-2023,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
12652,26349,36,29,2,22-08-2023,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
12653,26349,36,25,2,22-08-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
12655,26349,36,29,2,22-08-2023,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
12659,26349,36,25,2,22-08-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
12664,26349,36,26,2,22-08-2023,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
12665,26349,36,26,2,22-08-2023,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
12681,26096,1041,22,3,16-08-2023,Shahpur,3,Dharmshala,Kangra,Shahpur,SHAHPUR,02-024-02130,
12683,26096,1041,22,3,16-08-2023,Shahpur,3,Dharmshala,Kangra,Shahpur,SHAHPUR,02-024-02130,
12686,26096,1041,22,3,16-08-2023,Shahpur,3,Dharmshala,Kangra,Shahpur,SHAHPUR,02-024-02130,
12709,26444,36,25,2,23-08-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
12713,26444,36,25,2,23-08-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
12718,26444,36,25,2,23-08-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
12720,26454,36,25,2,24-08-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
12721,26444,36,27,2,23-08-2023,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
12722,26454,36,25,2,24-08-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
12723,26444,36,27,2,23-08-2023,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
12730,26349,36,25,2,22-08-2023,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
12747,26520,43,26,2,27-08-2023,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
12748,26520,36,26,2,27-08-2023,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
12813,26220,36,59,11,14-08-2023,City (E),11,Shimla-9,,,,,
12814,26200,36,59,11,16-08-2023,City (E),11,Shimla-9,,,,,
12816,26616,36,31,1,15-07-2023,Chamba,1,Chamba,Chamba,Chamba,CHAMBA,02-023-00003,
12817,26616,36,31,1,15-07-2023,Chamba,1,Chamba,Chamba,Chamba,CHAMBA,02-023-00003,
12818,26616,36,32,1,15-07-2023,Dalhousie,1,Chamba,Chamba,Dalhousie,DALHOUSIE,02-023-00005,
12819,26616,36,33,1,15-07-2023,Salooni,1,Chamba,Mandi,Sandhol,SANDHOL,02-027-00030,
12820,26616,36,34,1,15-07-2023,Tissa at Bhanjraru,1,Chamba,,Churah,CHAURAH,02-023-00004,
12821,26616,36,1028,1,15-07-2023,Bharmour,1,Chamba,Chamba,Bharmour,DHARAMPUR,02-027-00023,BHARARI
12822,26616,36,73,1,15-07-2023,Pangi,1,Chamba,Solan,Ramshahr,RAMSHAHR,02-031-00063,
12823,26617,36,31,1,18-08-2023,Chamba,1,Chamba,Chamba,Chamba,CHAMBA,02-023-00003,
12824,26617,36,32,1,18-08-2023,Dalhousie,1,Chamba,Chamba,Dalhousie,DALHOUSIE,02-023-00005,
12825,26617,36,33,1,18-08-2023,Salooni,1,Chamba,Mandi,Sandhol,SANDHOL,02-027-00030,
12826,26617,36,34,1,18-08-2023,Tissa at Bhanjraru,1,Chamba,,Churah,CHAURAH,02-023-00004,
12827,26617,36,1028,1,18-08-2023,Bharmour,1,Chamba,Chamba,Bharmour,DHARAMPUR,02-027-00023,BHARARI
12859,26630,1,5,10,25-08-2023,Rohru ,10,Rohroo,Shimla,Rohru,ROHRU,02-033-00044,
12860,26630,1,6,10,25-08-2023,Jubbal,10,Rohroo,Shimla,Jubbal,JUBBAL,02-033-00037,
12861,26631,1,5,10,26-08-2023,Rohru ,10,Rohroo,Shimla,Rohru,ROHRU,02-033-00044,
12862,26631,1,6,10,26-08-2023,Jubbal,10,Rohroo,Shimla,Jubbal,JUBBAL,02-033-00037,
12873,26755,1041,24,3,15-09-2023,EE Jaswan Pragpur,3,Dharmshala,,Bhattiyat,BHATTIYAT,02-023-00001,
12879,26804,1041,24,3,19-09-2023,EE Jaswan Pragpur,3,Dharmshala,,Bhattiyat,BHATTIYAT,02-023-00001,
12882,26804,1041,24,3,19-09-2023,EE Jaswan Pragpur,3,Dharmshala,,Bhattiyat,BHATTIYAT,02-023-00001,
12891,26817,1041,57,14,19-09-2023,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
12899,26804,1041,24,3,19-09-2023,EE Jaswan Pragpur,3,Dharmshala,,Bhattiyat,BHATTIYAT,02-023-00001,
12900,26817,1041,57,14,19-09-2023,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
12925,27310,36,4,11,04-02-2024,Matiana Division,11,Shimla-9,,Naina Devi,NAINA DEVI,02-030-02109,
