agriculture_loss_id,disaster_id,department_id,district_id,status,croppedarea,crop_lossless33,cultivatedareawashed,cropsownarea,crop_33_above,kharif_id,cmid,totalAreadamaged,ret_id,block_id,updated_by,incidentdate,district_name,block_name,district_best,district_alternative,subdistrict_best,subdistrict_alternative,tehsil_best,tehsil_best_object_id,tehsil_alt,tehsil_alt_object_id
5246,25260,3,18,Active,0.0,0.0,0.0,1.0,0.0,1,3,0.0,539,33,,2023-07-20,KANGRA ,Lambagaon,kangra,,Palampur,Jaisinghpur,PALAMPUR,02-024-02128,,
5247,25260,3,18,Active,0.0,0.0,0.0,19.0,0.0,1,4,0.0,539,33,,2023-07-20,KANGRA ,Lambagaon,kangra,,Palampur,Jaisinghpur,PALAMPUR,02-024-02128,,
5248,25260,3,18,Active,0.0,0.0,0.0,217.0,0.0,1,5,0.0,539,33,,2023-07-20,KANGRA ,Lambagaon,kangra,,Palampur,Jaisinghpur,PALAMPUR,02-024-02128,,
5249,25260,3,18,Active,0.0,0.0,0.0,35.0,0.0,2,6,0.0,539,33,,2023-07-20,KANGRA ,Lambagaon,kangra,,Palampur,Jaisinghpur,PALAMPUR,02-024-02128,,
5250,25260,3,18,Active,0.0,0.0,0.0,1.0,0.0,2,7,0.0,539,33,,2023-07-20,KANGRA ,Lambagaon,kangra,,Palampur,Jaisinghpur,PALAMPUR,02-024-02128,,
5251,25260,3,18,Active,0.0,0.0,0.0,6.0,0.0,2,8,0.0,539,33,,2023-07-20,KANGRA ,Lambagaon,kangra,,Palampur,Jaisinghpur,PALAMPUR,02-024-02128,,
5252,25260,3,18,Active,0.0,0.0,0.0,50.0,0.0,2,9,0.0,539,33,,2023-07-20,KANGRA ,Lambagaon,kangra,,Palampur,Jaisinghpur,PALAMPUR,02-024-02128,,
5253,25260,3,18,Active,332.0,0.0,0.0,4130.0,332.0,1,1,332.0,540,29,,2023-07-20,KANGRA ,N/Bagwan,kangra,,Shahpur,Nagrota Bagwan,SHAHPUR,02-024-02130,,
5254,25260,3,18,Active,0.0,0.0,0.0,3930.0,0.0,1,2,0.0,540,29,,2023-07-20,KANGRA ,N/Bagwan,kangra,,Shahpur,Nagrota Bagwan,SHAHPUR,02-024-02130,,
5255,25260,3,18,Active,0.0,0.0,0.0,10.0,0.0,1,3,0.0,540,29,,2023-07-20,KANGRA ,N/Bagwan,kangra,,Shahpur,Nagrota Bagwan,SHAHPUR,02-024-02130,,
5256,25260,3,18,Active,1.0,0.0,0.0,10.0,1.0,1,4,1.0,540,29,,2023-07-20,KANGRA ,N/Bagwan,kangra,,Shahpur,Nagrota Bagwan,SHAHPUR,02-024-02130,,
5257,25260,3,18,Active,0.0,0.0,0.0,97.0,0.0,1,5,0.0,540,29,,2023-07-20,KANGRA ,N/Bagwan,kangra,,Shahpur,Nagrota Bagwan,SHAHPUR,02-024-02130,,
5258,25260,3,18,Active,215.0,6.0,0.0,450.0,209.0,2,6,215.0,540,29,,2023-07-20,KANGRA ,N/Bagwan,kangra,,Shahpur,Nagrota Bagwan,SHAHPUR,02-024-02130,,
5259,25260,3,18,Active,0.0,0.0,0.0,22.0,0.0,2,7,0.0,540,29,,2023-07-20,KANGRA ,N/Bagwan,kangra,,Shahpur,Nagrota Bagwan,SHAHPUR,02-024-02130,,
5260,25260,3,18,Active,0.0,0.0,0.0,120.0,0.0,2,8,0.0,540,29,,2023-07-20,KANGRA ,N/Bagwan,kangra,,Shahpur,Nagrota Bagwan,SHAHPUR,02-024-02130,,
5261,25260,3,18,Active,0.0,0.0,0.0,1050.0,0.0,2,9,0.0,540,29,,2023-07-20,KANGRA ,N/Bagwan,kangra,,Shahpur,Nagrota Bagwan,SHAHPUR,02-024-02130,,
5852,25467,3,23,Active,895.0,580.0,5.0,3800.0,315.0,1,1,895.0,607,91,,2023-07-24,SHIMLA ,Mashobra,shimla,,Shimla ( Rural ),Nerwa,SHIMLA,02-033-00045,,
5853,25467,3,23,Active,0.0,0.0,0.0,0.0,0.0,1,2,0.0,607,91,,2023-07-24,SHIMLA ,Mashobra,shimla,,Shimla ( Rural ),Nerwa,SHIMLA,02-033-00045,,
5854,25467,3,23,Active,3.75,1.33,0.75,22.0,2.42,1,3,3.75,607,91,,2023-07-24,SHIMLA ,Mashobra,shimla,,Shimla ( Rural ),Nerwa,SHIMLA,02-033-00045,,
5855,25467,3,23,Active,10.85,6.1,0.8,105.0,4.75,1,4,10.85,607,91,,2023-07-24,SHIMLA ,Mashobra,shimla,,Shimla ( Rural ),Nerwa,SHIMLA,02-033-00045,,
5856,25467,3,23,Active,47.5,32.1,0.95,298.0,15.4,1,5,47.5,607,91,,2023-07-24,SHIMLA ,Mashobra,shimla,,Shimla ( Rural ),Nerwa,SHIMLA,02-033-00045,,
5857,25467,3,23,Active,823.0,195.0,9.0,1850.0,628.0,2,6,823.0,607,91,,2023-07-24,SHIMLA ,Mashobra,shimla,,Shimla ( Rural ),Nerwa,SHIMLA,02-033-00045,,
5858,25467,3,23,Active,0.0,0.0,0.0,610.0,0.0,2,7,0.0,607,91,,2023-07-24,SHIMLA ,Mashobra,shimla,,Shimla ( Rural ),Nerwa,SHIMLA,02-033-00045,,
5859,25467,3,23,Active,0.0,0.0,0.0,88.0,0.0,2,8,0.0,607,91,,2023-07-24,SHIMLA ,Mashobra,shimla,,Shimla ( Rural ),Nerwa,SHIMLA,02-033-00045,,
5860,25467,3,23,Active,0.0,0.0,0.0,0.4,0.0,2,9,0.0,607,91,,2023-07-24,SHIMLA ,Mashobra,shimla,,Shimla ( Rural ),Nerwa,SHIMLA,02-033-00045,,
5905,25721,3,23,Active,0.0,0.0,0.0,0.0,0.0,1,2,0.0,613,96,,2023-08-01,SHIMLA ,Rohroo,shimla,,Rohru,,ROHRU,02-033-00044,,
5906,25721,3,23,Active,3.0,0.5,1.0,5.0,2.5,1,3,3.0,613,96,,2023-08-01,SHIMLA ,Rohroo,shimla,,Rohru,,ROHRU,02-033-00044,,
5907,25721,3,23,Active,20.0,5.0,10.0,40.0,15.0,1,5,20.0,613,96,,2023-08-01,SHIMLA ,Rohroo,shimla,,Rohru,,ROHRU,02-033-00044,,
5908,25721,3,23,Active,30.0,3.0,10.0,50.0,27.0,2,6,30.0,613,96,,2023-08-01,SHIMLA ,Rohroo,shimla,,Rohru,,ROHRU,02-033-00044,,
5909,25721,3,23,Active,38.0,5.0,10.0,60.0,33.0,2,7,38.0,613,96,,2023-08-01,SHIMLA ,Rohroo,shimla,,Rohru,,ROHRU,02-033-00044,,
5910,25721,3,23,Active,0.0,0.0,0.0,0.0,0.0,2,8,0.0,613,96,,2023-08-01,SHIMLA ,Rohroo,shimla,,Rohru,,ROHRU,02-033-00044,,
5911,25721,3,23,Active,0.0,0.0,0.0,0.0,0.0,2,9,0.0,613,96,,2023-08-01,SHIMLA ,Rohroo,shimla,,Rohru,,ROHRU,02-033-00044,,
5912,25721,3,23,Active,20.0,4.0,12.0,85.0,16.0,1,1,20.0,614,82,,2023-08-01,SHIMLA ,Chhohara,shimla,,Kumarsain,Junga,KUMHARSAIN,02-033-00039,,
5913,25721,3,23,Active,0.0,0.0,0.0,0.0,0.0,1,2,0.0,614,82,,2023-08-01,SHIMLA ,Chhohara,shimla,,Kumarsain,Junga,KUMHARSAIN,02-033-00039,,
5914,25721,3,23,Active,3.0,0.0,2.0,5.0,3.0,1,3,3.0,614,82,,2023-08-01,SHIMLA ,Chhohara,shimla,,Kumarsain,Junga,KUMHARSAIN,02-033-00039,,
5915,25721,3,23,Active,20.0,6.0,34.0,30.0,14.0,1,5,20.0,614,82,,2023-08-01,SHIMLA ,Chhohara,shimla,,Kumarsain,Junga,KUMHARSAIN,02-033-00039,,
5916,25721,3,23,Active,0.0,0.0,0.0,0.0,0.0,2,8,0.0,614,82,,2023-08-01,SHIMLA ,Chhohara,shimla,,Kumarsain,Junga,KUMHARSAIN,02-033-00039,,
5917,25721,3,23,Active,0.0,0.0,0.0,0.0,0.0,2,9,0.0,614,82,,2023-08-01,SHIMLA ,Chhohara,shimla,,Kumarsain,Junga,KUMHARSAIN,02-033-00039,,
6649,29437,3,23,Active,94.0,13.6,0.0,3200.0,0.0,1,1,13.6,697,141,,2024-08-01,SHIMLA ,Basantpur,shimla,,Sunni,,SALUNI,02-023-00007,,
6650,29437,3,23,Active,0.0,0.0,0.0,0.0,0.0,1,2,0.0,697,141,,2024-08-01,SHIMLA ,Basantpur,shimla,,Sunni,,SALUNI,02-023-00007,,
6651,29437,3,23,Active,1.5,0.275,0.0,10.0,0.0,1,3,0.275,697,141,,2024-08-01,SHIMLA ,Basantpur,shimla,,Sunni,,SALUNI,02-023-00007,,
6652,29437,3,23,Active,6.0,0.78,0.0,50.0,0.0,1,4,0.78,697,141,,2024-08-01,SHIMLA ,Basantpur,shimla,,Sunni,,SALUNI,02-023-00007,,
6653,29437,3,23,Active,21.0,1.7,0.0,120.0,0.0,1,5,1.7,697,141,,2024-08-01,SHIMLA ,Basantpur,shimla,,Sunni,,SALUNI,02-023-00007,,
6654,29437,3,23,Active,87.0,18.88,0.0,350.0,0.0,2,6,18.88,697,141,,2024-08-01,SHIMLA ,Basantpur,shimla,,Sunni,,SALUNI,02-023-00007,,
6655,29437,3,23,Active,0.0,0.0,0.0,0.0,0.0,2,7,0.0,697,141,,2024-08-01,SHIMLA ,Basantpur,shimla,,Sunni,,SALUNI,02-023-00007,,
6656,29437,3,23,Active,0.0,0.0,0.0,10.0,0.0,2,8,0.0,697,141,,2024-08-01,SHIMLA ,Basantpur,shimla,,Sunni,,SALUNI,02-023-00007,,
6657,29437,3,23,Active,0.0,0.0,0.0,5.0,0.0,2,9,0.0,697,141,,2024-08-01,SHIMLA ,Basantpur,shimla,,Sunni,,SALUNI,02-023-00007,,
6658,29437,3,23,Active,15.0,15.0,0.0,3700.0,0.0,1,1,15.0,698,91,,2024-08-01,SHIMLA ,Mashobra,shimla,,Shimla ( Rural ),Nerwa,SHIMLA,02-033-00045,,
6659,29437,3,23,Active,0.0,0.0,0.0,0.0,0.0,1,2,0.0,698,91,,2024-08-01,SHIMLA ,Mashobra,shimla,,Shimla ( Rural ),Nerwa,SHIMLA,02-033-00045,,
6660,29437,3,23,Active,1.0,1.0,0.0,18.0,0.0,1,3,1.0,698,91,,2024-08-01,SHIMLA ,Mashobra,shimla,,Shimla ( Rural ),Nerwa,SHIMLA,02-033-00045,,
6661,29437,3,23,Active,2.0,2.0,0.0,80.0,0.0,1,4,2.0,698,91,,2024-08-01,SHIMLA ,Mashobra,shimla,,Shimla ( Rural ),Nerwa,SHIMLA,02-033-00045,,
6662,29437,3,23,Active,5.0,5.0,0.0,302.0,0.0,1,5,5.0,698,91,,2024-08-01,SHIMLA ,Mashobra,shimla,,Shimla ( Rural ),Nerwa,SHIMLA,02-033-00045,,
6663,29437,3,23,Active,40.0,40.0,0.0,1200.0,0.0,2,6,40.0,698,91,,2024-08-01,SHIMLA ,Mashobra,shimla,,Shimla ( Rural ),Nerwa,SHIMLA,02-033-00045,,
6664,29437,3,23,Active,0.0,0.0,0.0,600.0,0.0,2,7,0.0,698,91,,2024-08-01,SHIMLA ,Mashobra,shimla,,Shimla ( Rural ),Nerwa,SHIMLA,02-033-00045,,
6665,29437,3,23,Active,0.0,0.0,0.0,60.0,0.0,2,8,0.0,698,91,,2024-08-01,SHIMLA ,Mashobra,shimla,,Shimla ( Rural ),Nerwa,SHIMLA,02-033-00045,,
6666,29437,3,23,Active,0.0,0.0,0.0,4.5,0.0,2,9,0.0,698,91,,2024-08-01,SHIMLA ,Mashobra,shimla,,Shimla ( Rural ),Nerwa,SHIMLA,02-033-00045,,
6818,29809,3,23,Active,5.0,2.0,0.0,50.0,3.0,1,1,5.0,716,83,,2024-08-11,SHIMLA ,Chopal,shimla,,Chaupal,,CHAUPAL,02-033-00034,,
6819,29809,3,23,Active,0.0,0.0,0.0,0.0,0.0,1,2,0.0,716,83,,2024-08-11,SHIMLA ,Chopal,shimla,,Chaupal,,CHAUPAL,02-033-00034,,
6820,29809,3,23,Active,1.0,0.0,0.0,5.0,1.0,1,3,1.0,716,83,,2024-08-11,SHIMLA ,Chopal,shimla,,Chaupal,,CHAUPAL,02-033-00034,,
6821,29809,3,23,Active,3.0,1.0,0.0,20.0,2.0,1,4,3.0,716,83,,2024-08-11,SHIMLA ,Chopal,shimla,,Chaupal,,CHAUPAL,02-033-00034,,
6822,29809,3,23,Active,5.0,1.0,0.0,20.0,4.0,1,5,5.0,716,83,,2024-08-11,SHIMLA ,Chopal,shimla,,Chaupal,,CHAUPAL,02-033-00034,,
6823,29809,3,23,Active,50.0,5.0,2.0,180.0,45.0,2,6,50.0,716,83,,2024-08-11,SHIMLA ,Chopal,shimla,,Chaupal,,CHAUPAL,02-033-00034,,
6824,29809,3,23,Active,0.0,0.0,0.0,50.0,0.0,2,7,0.0,716,83,,2024-08-11,SHIMLA ,Chopal,shimla,,Chaupal,,CHAUPAL,02-033-00034,,
6825,29809,3,23,Active,0.0,0.0,0.0,0.0,0.0,2,8,0.0,716,83,,2024-08-11,SHIMLA ,Chopal,shimla,,Chaupal,,CHAUPAL,02-033-00034,,
6826,29809,3,23,Active,0.0,0.0,0.0,0.0,0.0,2,9,0.0,716,83,,2024-08-11,SHIMLA ,Chopal,shimla,,Chaupal,,CHAUPAL,02-033-00034,,
6827,29809,3,23,Active,2.0,1.0,0.0,50.0,1.0,1,1,2.0,717,90,,2024-08-11,SHIMLA ,Kupvi,shimla,,Kotkhai,,KOTKHAI,02-033-00038,,
6828,29809,3,23,Active,0.0,0.0,0.0,0.0,0.0,1,2,0.0,717,90,,2024-08-11,SHIMLA ,Kupvi,shimla,,Kotkhai,,KOTKHAI,02-033-00038,,
6829,29809,3,23,Active,2.0,1.0,0.0,7.0,1.0,1,3,2.0,717,90,,2024-08-11,SHIMLA ,Kupvi,shimla,,Kotkhai,,KOTKHAI,02-033-00038,,
6830,29809,3,23,Active,5.0,1.0,0.0,30.0,4.0,1,4,5.0,717,90,,2024-08-11,SHIMLA ,Kupvi,shimla,,Kotkhai,,KOTKHAI,02-033-00038,,
6831,29809,3,23,Active,4.0,2.0,0.0,20.0,2.0,1,5,4.0,717,90,,2024-08-11,SHIMLA ,Kupvi,shimla,,Kotkhai,,KOTKHAI,02-033-00038,,
6832,29809,3,23,Active,25.0,5.0,1.0,100.0,20.0,2,6,25.0,717,90,,2024-08-11,SHIMLA ,Kupvi,shimla,,Kotkhai,,KOTKHAI,02-033-00038,,
6833,29809,3,23,Active,0.0,0.0,0.0,30.0,0.0,2,7,0.0,717,90,,2024-08-11,SHIMLA ,Kupvi,shimla,,Kotkhai,,KOTKHAI,02-033-00038,,
6834,29809,3,23,Active,0.0,0.0,0.0,0.0,0.0,2,8,0.0,717,90,,2024-08-11,SHIMLA ,Kupvi,shimla,,Kotkhai,,KOTKHAI,02-033-00038,,
6835,29809,3,23,Active,0.0,0.0,0.0,0.0,0.0,2,9,0.0,717,90,,2024-08-11,SHIMLA ,Kupvi,shimla,,Kotkhai,,KOTKHAI,02-033-00038,,
