sub_district_id,sub_districtCode,sub_district_version,sub_district_name,sub_district_name_hindi,districtid,Census_2001_Code,Census_2011_Code,status,entry_by,entry_date,ip_addr
832,832,1,Farrukhabad ,फर्रुखाबाद ,141,3,832,Active,0,NULL,164.100.25.41
833,833,1,Chhibramau ,छिबरामऊ ,155,1,833,Active,0,NULL,164.100.25.41
834,834,1,Kannauj ,कन्नौज ,155,2,834,Active,0,NULL,164.100.25.41
835,835,1,Tirwa     ,तिर्वा     ,155,3,835,Active,0,NULL,164.100.25.41
836,836,1,Jaswantnagar ,जसवंतनगर ,139,1,836,Active,0,NULL,164.100.25.41
837,837,1,Saifai ,सैफई ,139,2,837,Active,0,NULL,164.100.25.41
838,838,1,Etawah ,ेतवः ,139,3,838,Active,0,NULL,164.100.25.41
839,839,2,Bharthana ,भरथना ,139,4,839,Active,0,NULL,164.100.25.41
840,840,1,Chakarnagar ,चकरनगर ,139,5,840,Active,0,NULL,164.100.25.41
841,841,1,Bidhuna ,बिधूना ,122,1,841,Active,0,NULL,164.100.25.41
842,842,1,Auraiya ,औरैया ,122,2,842,Active,0,NULL,164.100.25.41
843,843,1,Rasulabad ,रसूलाबाद ,156,1,843,Active,0,NULL,164.100.151.60
844,844,1,Derapur ,डेरापुर ,156,2,844,Active,0,NULL,164.100.151.60
845,845,1,Akbarpur ,अकबरपुर ,156,3,845,Active,0,NULL,164.100.151.60
846,846,1,Bhognipur ,भोगनीपुर ,156,4,846,Active,0,NULL,164.100.151.60
847,847,1,Sikandra ,सिकंदरा ,156,2,847,Active,0,NULL,164.100.151.60
848,848,1,Bilhaur ,बिल्हौर ,157,1,848,Active,0,NULL,164.100.25.42
849,849,3,Kanpur ,कानपूर ,157,2,849,Active,0,NULL,164.100.25.42
850,850,3,Ghatampur ,घाटमपुर ,157,3,850,Active,0,NULL,164.100.25.42
851,851,1,Madhogarh ,माधोगढ़ ,151,1,851,Active,0,NULL,164.100.151.60
852,852,1,Jalaun ,जालौन ,151,2,852,Active,0,NULL,164.100.151.60
853,853,1,Kalpi ,कॉपी ,151,3,853,Active,0,NULL,164.100.151.60
854,854,1,Orai ,ोरै ,151,4,854,Active,0,NULL,164.100.151.60
855,855,1,Konch ,कोंच ,151,5,855,Active,0,NULL,164.100.151.60
856,856,1,Moth ,मोथ ,153,1,856,Active,0,NULL,164.100.151.60
857,857,1,Garautha ,गरौठा ,153,2,857,Active,0,NULL,164.100.151.60
858,858,1,Tahrauli ,टहरौली ,153,3,858,Active,0,NULL,164.100.151.60
859,859,1,Mauranipur ,मऊरानीपुर ,153,4,859,Active,0,NULL,164.100.151.60
860,860,1,Jhansi ,झाँसी ,153,5,860,Active,0,NULL,164.100.151.60
861,861,1,Talbehat ,तालबेहट ,161,1,861,Active,0,NULL,164.100.151.60
862,862,1,Lalitpur ,ललितपुर ,161,2,862,Active,0,NULL,164.100.151.60
863,863,1,Mahroni ,महरौनी ,161,3,863,Active,0,NULL,164.100.151.60
864,864,1,Hamirpur ,हमीरपुर ,149,1,864,Active,0,NULL,164.100.151.60
865,865,1,Rath ,रथ ,149,2,865,Active,0,NULL,164.100.151.60
866,866,1,Sarila ,सरीला ,149,2,866,Active,0,NULL,164.100.151.60
867,867,1,Maudaha ,मौदहा ,149,3,867,Active,0,NULL,164.100.151.60
868,868,1,kulpahad,कुलपहाड़ ,165,1,868,Active,0,NULL,164.100.151.60
869,869,1,Charkhari ,चरखारी ,165,2,869,Active,0,NULL,164.100.25.42
870,870,1,Mahoba ,महोबा ,165,3,870,Active,0,NULL,164.100.25.42
871,871,2,Banda ,बाँदा ,128,1,871,Active,0,NULL,164.100.25.41
872,872,1,Baberu ,बबेरू ,128,2,872,Active,0,NULL,164.100.25.41
873,873,1,Atarra ,अतर्रा ,128,3,873,Active,0,NULL,164.100.25.41
874,874,1,Naraini ,नरैनी ,128,4,874,Active,0,NULL,164.100.25.41
875,875,3,Karwi  ,कर्वी ,136,1,875,Active,0,NULL,10.21.120.30
876,876,1,Mau ,मौ ,136,2,876,Active,0,NULL,164.100.25.41
877,877,1,Bindki ,बिंदकी ,142,1,877,Active,0,NULL,164.100.25.41
878,878,1,Fatehpur ,फतेहपुर ,142,2,878,Active,0,NULL,164.100.25.41
879,879,1,Khaga ,खागा ,142,3,879,Active,0,NULL,164.100.25.41
880,880,1,Lalganj ,लालगंज ,174,4,880,Active,0,NULL,164.100.25.42
881,881,1,Kunda ,कुंडा ,174,2,881,Active,0,NULL,164.100.25.42
882,882,1,Pratapgarh ,प्रतापगढ़ ,174,3,882,Active,0,NULL,164.100.25.42
883,883,1,Patti ,पट्टी ,174,4,883,Active,0,NULL,164.100.25.42
884,884,1,Raniganj ,रानीगंज ,174,3,884,Active,0,NULL,164.100.25.42
885,885,1,Sirathu ,सिराथू ,158,1,885,Active,0,NULL,164.100.25.41
886,886,1,Manjhanpur ,मंझनपुर ,158,2,886,Active,0,NULL,164.100.25.41
887,887,1,Chail ,चैल ,158,3,887,Active,0,NULL,164.100.25.41
888,888,1,Soraon ,सोरों ,120,1,888,Active,0,NULL,164.100.25.41
889,889,1,Phulpur ,फूलपुर ,120,2,889,Active,0,NULL,164.100.25.41
890,890,1,Allahabad  ,इलाहाबाद,120,3,890,Active,0,NULL,10.21.120.30
891,891,1,Bara ,बारे ,120,4,891,Active,0,NULL,164.100.25.41
892,892,1,Karchhana ,करछना ,120,5,892,Active,0,NULL,164.100.25.41
893,893,1,Handia   ,हण्डिया,120,6,893,Active,0,NULL,10.21.120.30
894,894,1,Meja ,मेजा ,120,7,894,Active,0,NULL,164.100.25.41
895,895,1,Koraon ,कोरों ,120,8,895,Active,0,NULL,164.100.25.41
896,896,1,Fatehpur ,फतेहपुर ,129,2,896,Active,0,NULL,164.100.25.41
897,897,1,Ramnagar ,रामनगर ,129,2,897,Active,0,NULL,164.100.25.41
898,898,1,Nawabganj ,नवाबगंज ,129,5,898,Active,0,NULL,164.100.25.41
899,899,1,Sirauli Gauspur     ,सिरौली गौसपुर  ,129,4,899,Active,0,NULL,164.100.25.41
900,900,1,Ramsanehighat ,रामसनेहीघाट ,129,5,900,Active,0,NULL,164.100.25.41
901,901,1,Haidergarh ,हैदरगढ़ ,129,6,901,Active,0,NULL,164.100.25.41
902,902,1,Rudauli ,रुदौली ,140,1,902,Active,0,NULL,164.100.25.41
903,903,1,Milkipur ,मिल्कीपुर ,140,2,903,Active,0,NULL,164.100.25.41
904,904,1,Sohawal ,सोहावल ,140,3,904,Active,0,NULL,164.100.25.41
905,905,1,Faizabad ,फैज़ाबाद ,140,4,905,Active,0,NULL,164.100.25.41
906,906,1,Bikapur ,बीकापुर ,140,5,906,Active,0,NULL,164.100.25.41
907,907,1,Tanda ,टांडा ,121,1,907,Active,0,NULL,164.100.25.41
908,908,1,Allapur   ,आलापुर,121,2,908,Active,0,NULL,10.21.113.189
909,909,1,Jalalpur ,जलालपुर ,121,3,909,Active,0,NULL,164.100.25.41
910,910,1,Akbarpur ,अकबरपुर ,121,3,910,Active,0,NULL,164.100.25.41
911,911,1,Bhiti ,भीति ,121,4,911,Active,0,NULL,164.100.25.41
912,912,2,Musafirkhana ,मुसाफिरखाना ,640,1,912,Active,0,NULL,164.100.25.41
913,913,2,Gauriganj ,गौरीगंज ,640,2,913,Active,0,NULL,164.100.25.41
914,914,2,Amethi ,अमेठी ,640,3,914,Active,0,NULL,164.100.25.41
915,915,1,Sadar  ,सदर ,185,4,915,Active,0,NULL,10.21.120.30
916,916,1,Jaisinghpur ,जैसिंघपुर ,185,4,916,Active,0,NULL,164.100.151.60
917,917,1,Lambhuwa ,लम्भुवा ,185,5,917,Active,0,NULL,10.21.120.30
918,918,1,Kadipur ,कादीपुर ,185,6,918,Active,0,NULL,164.100.151.60
919,919,1,Nanpara ,नानपारा ,125,1,919,Active,0,NULL,164.100.25.41
920,920,1,Mahasi ,महसी ,125,2,920,Active,0,NULL,164.100.25.41
921,921,1,Bahraich ,बहराइच ,125,3,921,Active,0,NULL,164.100.25.41
922,922,1,Kaiserganj ,कैसरगंज ,125,4,922,Active,0,NULL,164.100.25.41
923,923,2,Bhinga ,भिनगा ,181,1,923,Active,0,NULL,164.100.25.42
924,924,1,Ikauna ,इकौना ,181,2,924,Active,0,NULL,164.100.25.42
925,925,1,Balrampur ,बलरामपुर ,127,1,925,Active,0,NULL,164.100.25.41
926,926,1,Tulsipur ,तुलसीपुर ,127,2,926,Active,0,NULL,164.100.25.41
927,927,1,Utraula ,उतरौला ,127,3,927,Active,0,NULL,164.100.25.41
928,928,1,Gonda ,गोंडा ,147,1,928,Active,0,NULL,164.100.151.60
929,929,1,Colonelganj  ,करनैलगंज,147,2,929,Active,0,NULL,10.21.120.173
930,930,1,Tarabganj ,तरबगंज ,147,3,930,Active,0,NULL,164.100.151.60
931,931,1,Mankapur ,मनकापुर ,147,4,931,Active,0,NULL,164.100.151.60
932,932,1,Shohratgarh ,शोहरतगढ़ ,182,1,932,Active,0,NULL,164.100.25.42
933,933,1,Naugarh ,नौगढ़ ,182,2,933,Active,0,NULL,164.100.25.42
934,934,1,Bansi ,बंसी ,182,3,934,Active,0,NULL,164.100.25.42
935,935,1,Itwa ,इटवा ,182,4,935,Active,0,NULL,164.100.25.42
936,936,1,Domariyaganj ,डुमरियागंज ,182,5,936,Active,0,NULL,164.100.25.42
937,937,1,Bhanpur ,भानपुर ,131,1,937,Active,0,NULL,164.100.25.41
938,938,1,Harraiya ,हर्रैया ,131,2,938,Active,0,NULL,164.100.25.41
939,939,1,Basti ,बस्ती ,131,3,939,Active,0,NULL,164.100.25.41
940,940,1,Rudhauli ,रुधौली ,131,3,940,Active,0,NULL,164.100.25.41
941,941,1,Mehdawal ,मेहदावल ,178,1,941,Active,0,NULL,164.100.25.42
942,942,1,Khalilabad ,खलीलाबाद ,178,2,942,Active,0,NULL,164.100.25.42
943,943,1,Dhanghata ,धनघटा,178,3,943,Active,0,NULL,10.21.113.189
944,944,1,Nautanwa ,नौतनवा ,164,1,944,Active,0,NULL,164.100.25.42
945,945,1,Nichlaul ,निचलौल ,164,2,945,Active,0,NULL,164.100.25.42
946,946,1,Pharenda ,फरेंदा ,164,3,946,Active,0,NULL,164.100.25.42
947,947,1,Maharajganj ,महराजगंज ,164,1,947,Active,0,NULL,164.100.25.42
948,948,1,Campierganj ,कैम्पियरगंज ,148,1,948,Active,0,NULL,164.100.151.60
949,949,1,Sahjanwa ,सहजनवा ,148,2,949,Active,0,NULL,164.100.151.60
950,950,1,Sadar Gorakhpur  ,सदर गोरखपुर ,148,3,950,Active,0,NULL,42.108.188.123
951,951,1,Chauri Chaura    ,चौरी चौरा ,148,4,951,Active,0,NULL,164.100.151.60
952,952,1,Bansgaon ,बाँसगाओं ,148,5,952,Active,0,NULL,164.100.151.60
953,953,1,Khajni ,खजनी ,148,6,953,Active,0,NULL,164.100.151.60
954,954,1,Gola ,गोला ,148,7,954,Active,0,NULL,164.100.151.60
955,955,1,Padrauna  ,पडरौना  ,160,1,955,Active,0,NULL,164.100.151.60
956,956,1,Hata           ,हटा           ,160,2,956,Active,0,NULL,164.100.25.42
957,957,1,Kasya ,कस्य ,160,3,957,Active,0,NULL,164.100.151.60
958,958,1,Tamkuhi Raj    ,तमकुही राज ,160,4,958,Active,0,NULL,164.100.151.60
959,959,1,Deoria  ,देवरिया                ,137,1,959,Active,0,NULL,103.102.84.140
960,960,1,Rudrapur ,रुद्रपुर ,137,2,960,Active,0,NULL,164.100.25.41
961,961,1,Barhaj ,बरहज ,137,3,961,Active,0,NULL,164.100.25.41
962,962,1,Salempur ,सलेमपुर ,137,4,962,Active,0,NULL,164.100.25.41
963,963,1,Bhatpar Rani   ,भाटपार रानी ,137,5,963,Active,0,NULL,164.100.25.41
964,964,1,Burhanpur ,बुरहानपुर ,123,1,964,Active,0,NULL,164.100.25.41
965,965,1,Sagri ,सगरी ,123,2,965,Active,0,NULL,164.100.25.41
966,966,1,Azamgarh ,आजमगढ़ ,123,3,966,Active,0,NULL,164.100.25.41
967,967,2,Nizamabad ,निज़ामाबाद ,123,4,967,Active,0,NULL,164.100.25.41
968,968,2,Phulpur ,फूलपुर ,123,2,968,Active,0,NULL,164.100.25.41
969,969,2,Lalganj ,लालगंज ,123,4,969,Active,0,NULL,164.100.25.41
970,970,1,Mehnagar ,मेहनगर ,123,7,970,Active,0,NULL,164.100.25.41
971,971,1,Ghosi ,घोसी ,168,1,971,Active,0,NULL,164.100.25.42
972,972,1,Madhuban ,मधुबन ,168,2,972,Active,0,NULL,164.100.25.42
973,973,1,Maunath Bhanjan     ,मऊनाथ भंजन ,168,3,973,Active,0,NULL,164.100.25.42
974,974,1,Muhammadabad Gohna    ,मुहम्मदाबाद गोहना ,168,4,974,Active,0,NULL,164.100.25.42
975,975,1,Belthara Road    ,बेल्थरा रोड ,126,1,975,Active,0,NULL,164.100.25.41
976,976,1,Sikanderpur ,सिकंदरपुर ,126,2,976,Active,0,NULL,164.100.25.41
977,977,1,Rasra ,रसरा ,126,3,977,Active,0,NULL,164.100.25.41
978,978,1,Ballia ,बल्लीअ ,126,4,978,Active,0,NULL,164.100.25.41
979,979,1,Bansdih ,बांसडीह ,126,5,979,Active,0,NULL,164.100.25.41
980,980,1,Bairia ,बैरिअ ,126,6,980,Active,0,NULL,164.100.25.41
981,981,1,Shahganj ,शाहगंज ,152,1,981,Active,0,NULL,164.100.151.60
982,982,1,Badlapur ,बदलापुर ,152,2,982,Active,0,NULL,164.100.151.60
983,983,1,Machhlishahr ,मछलीशहर ,152,3,983,Active,0,NULL,164.100.151.60
984,984,1,Jaunpur ,जौनपुर ,152,4,984,Active,0,NULL,164.100.151.60
985,985,1,Mariahu ,मरिअहु ,152,5,985,Active,0,NULL,164.100.151.60
986,986,1,Kerakat ,केराकत ,152,6,986,Active,0,NULL,164.100.151.60
987,987,1,Jakhania ,जखनिअ ,146,1,987,Active,0,NULL,164.100.25.41
988,988,1,Saidpur ,सैदपुर ,146,2,988,Active,0,NULL,164.100.25.41
989,989,1,Ghazipur ,ग़ाज़ीपुर ,146,3,989,Active,0,NULL,164.100.25.41
990,990,1,Mohammadabad ,मोहम्मदाबाद ,146,4,990,Active,0,NULL,164.100.25.41
991,991,1,Zamania ,ज़मानिअ ,146,5,991,Active,0,NULL,164.100.25.41
992,992,1,Sakaldiha ,सकलडीहा ,135,1,992,Active,0,NULL,164.100.25.41
993,993,1,Chandauli ,चंदौली ,135,2,993,Active,0,NULL,164.100.25.41
994,994,1,Chakia ,चकिए ,135,3,994,Active,0,NULL,164.100.25.41
995,995,1,Pindra ,पिंडरा ,187,1,995,Active,0,NULL,164.100.151.60
996,996,3,Sadar ,सदर ,187,2,996,Active,0,NULL,164.100.151.60
997,997,1,Bhadohi ,भदोही ,179,1,997,Active,0,NULL,164.100.25.41
998,998,1,Gyanpur ,ज्ञानपुर ,179,2,998,Active,0,NULL,164.100.25.41
999,999,1,Aurai ,औराई ,179,1,999,Active,0,NULL,164.100.25.41
1000,1000,1,Mirzapur ,मिर्ज़ापुर ,170,1,1000,Active,0,NULL,164.100.25.42
1001,1001,1,Lalganj ,लालगंज ,170,2,1001,Active,0,NULL,164.100.25.42
1002,1002,1,Marihan ,मरिहैं ,170,3,1002,Active,0,NULL,164.100.25.42
1003,1003,1,Chunar ,चुनार ,170,4,1003,Active,0,NULL,164.100.25.42
1004,1004,1,Ghorawal ,घोरावल ,184,1,1004,Active,0,NULL,164.100.151.60
1005,1005,1,Robertsganj ,रॉबर्ट्सगंज ,184,2,1005,Active,0,NULL,164.100.151.60
1006,1006,1,Dudhi ,दूधी ,184,3,1006,Active,0,NULL,164.100.151.60
1007,1007,1,Aliganj ,अलीगंज ,138,3,1007,Active,0,NULL,164.100.25.41
1008,1008,1,Etah ,ेताह ,138,4,1008,Active,0,NULL,164.100.25.41
1009,1009,1,Jalesar ,जलेसर ,138,5,1009,Active,0,NULL,164.100.25.41
1010,1010,1,Kasganj ,कासगंज ,633,1,1010,Active,0,NULL,10.21.113.189
1011,1011,1,Sahawar ,सहावर ,633,1,1011,Active,0,NULL,10.21.113.189
1012,1012,1,Patiyali ,पटियाली ,633,2,1012,Active,0,NULL,164.100.151.60
1013,1013,1,Sidhaw ,सीधा ,211,1,1013,Active,0,NULL,117.239.89.162
1014,1014,1,Ramnagar ,रामनगर ,211,2,1014,Active,0,NULL,117.239.89.162
1015,1015,1,Gaunaha ,गौनाहा ,211,3,1015,Active,0,NULL,117.239.89.162
1016,1016,1,Mainatanr ,मैनाटांड़ ,211,4,1016,Active,0,NULL,117.239.89.162
1017,1017,1,Narkatiaganj ,नरकटीकगंज ,211,5,1017,Active,0,NULL,117.239.89.162
1018,1018,1,Lauriya ,लौरिया ,211,6,1018,Active,0,NULL,117.239.89.162
1019,1019,1,Bagaha ,बगहा ,211,7,1019,Active,0,NULL,117.239.89.162
1020,1020,1,Piprasi ,पिपरासी ,211,8,1020,Active,0,NULL,117.239.89.162
1021,1021,1,Madhubani ,मधुबनी ,211,9,1021,Active,0,NULL,117.239.89.162
1022,1022,1, Bhitaha ,भितः ,211,10,1022,Active,0,NULL,117.239.89.162
1023,1023,1,Thakrahan ,ठकराहां ,211,11,1023,Active,0,NULL,117.239.89.162
1024,1024,1,Jogapatti ,जोगापट्टी ,211,12,1024,Active,0,NULL,117.239.89.162
1025,1025,1,Chanpatia ,चंपातिअ ,211,13,1025,Active,0,NULL,117.239.89.162
1026,1026,1,Sikta ,सिकता ,211,14,1026,Active,0,NULL,117.239.89.162
1027,1027,1,Majhaulia ,मझोलीअ ,211,15,1027,Active,0,NULL,117.239.89.162
1028,1028,1,Bettiah ,बेटा ,211,16,1028,Active,0,NULL,164.100.151.60
1029,1029,1,Bairia ,बैरिअ ,211,17,1029,Active,0,NULL,117.239.89.162
1030,1030,1,Nautan ,नौतन ,211,18,1030,Active,0,NULL,117.239.89.162
1031,1031,1,Raxaul ,रक्सौल ,213,1,1031,Active,0,NULL,117.239.89.162
1032,1032,1,Adapur ,ादपुर ,213,2,1032,Active,0,NULL,117.239.89.162
1033,1033,1,Ramgarhwa ,रामगढ़वा ,213,3,1033,Active,0,NULL,117.239.89.162
1034,1034,1,Sugauli ,सुगौली ,213,4,1034,Active,0,NULL,117.239.89.162
1035,1035,1,Banjaria ,बंजरिअ ,213,5,1035,Active,0,NULL,117.239.89.162
1036,1036,1,Narkatia ,नरकटिआ ,213,6,1036,Active,0,NULL,117.239.89.162
1037,1037,1,Bankatwa ,बनकटवा ,213,7,1037,Active,0,NULL,117.239.89.162
1038,1038,1,Ghorasahan ,घोड़ासहन ,213,8,1038,Active,0,NULL,117.239.89.162
1039,1039,1,Dhaka ,ढाका ,213,9,1039,Active,0,NULL,117.239.89.162
1040,1040,1,Chiraia ,चिरइआ ,213,10,1040,Active,0,NULL,117.239.89.162
1041,1041,1,Motihari ,मोतिहारी ,213,11,1041,Active,0,NULL,117.239.89.162
1042,1042,1,Turkaulia ,तुरकौलीअ ,213,12,1042,Active,0,NULL,117.239.89.162
1043,1043,1,Harsidhi ,हरसिद्धि ,213,13,1043,Active,0,NULL,117.239.89.162
1044,1044,1,Paharpur ,पहाड़पुर ,213,14,1044,Active,0,NULL,117.239.89.162
1045,1045,1,Areraj ,अरेराज ,213,15,1045,Active,0,NULL,117.239.89.162
1046,1046,1,Sangrampur ,संग्रामपुर ,213,16,1046,Active,0,NULL,117.239.89.162
1047,1047,1,Kesaria ,केसरीअ ,213,17,1047,Active,0,NULL,117.239.89.162
1048,1048,1,Kalyanpur ,कल्याणपुर ,213,18,1048,Active,0,NULL,117.239.89.162
1049,1049,1,Kotwa ,कोटवा ,213,19,1049,Active,0,NULL,117.239.89.162
1050,1050,1,Piprakothi ,पीपराकोठी ,213,20,1050,Active,0,NULL,117.239.89.162
1051,1051,1,Chakia (pipra) ,चकिए (पिपरा ),213,21,1051,Active,0,NULL,164.100.151.60
1052,1052,1, Pakri Dayal ,पकरि दयाल ,213,22,1052,Active,0,NULL,117.239.89.162
1053,1053,1,Patahi ,पताही ,213,23,1053,Active,0,NULL,117.239.89.162
1054,1054,1,Phenhara ,फेनहारा ,213,24,1054,Active,0,NULL,117.239.89.162
1055,1055,1,Madhuban ,मधुबन ,213,25,1055,Active,0,NULL,117.239.89.162
1056,1056,1,Tetaria ,तेतरिअ ,213,26,1056,Active,0,NULL,117.239.89.162
1057,1057,1,Mehsi ,मेहसी ,213,27,1057,Active,0,NULL,117.239.89.162
1058,1058,1,Purnahiya ,पुरनहिया ,220,1,1058,Active,0,NULL,117.239.89.162
1059,1059,1,Piprarhi ,पीपरढी ,220,2,1059,Active,0,NULL,117.239.89.162
1060,1060,1,Sheohar ,शेओहर ,220,3,1060,Active,0,NULL,117.239.89.162
1061,1061,1,Dumari Katsari ,डुमरी कटसरी ,220,4,1061,Active,0,NULL,103.102.84.140
1062,1062,1,Tariani Chowk ,तरिकनि चौक ,220,5,1062,Active,0,NULL,117.239.89.162
1063,1063,1,Bairgania ,बैरगनिअ ,221,1,1063,Active,0,NULL,117.239.89.162
1064,1064,1,Suppi ,सुप्पी ,221,2,1064,Active,0,NULL,117.239.89.162
1065,1065,1,Majorganj ,मजोरगंज ,221,3,1065,Active,0,NULL,117.239.89.162
1066,1066,1,Sonbarsa ,सोनबरसा ,221,4,1066,Active,0,NULL,117.239.89.162
1067,1067,1,Parihar ,परिहार ,221,5,1067,Active,0,NULL,117.239.89.162
1068,1068,1,Sursand ,सुरसंड ,221,6,1068,Active,0,NULL,117.239.89.162
1069,1069,1,Bathnaha ,बथनाहा ,221,7,1069,Active,0,NULL,117.239.89.162
1070,1070,1,Riga ,रिगा ,221,8,1070,Active,0,NULL,117.239.89.162
1071,1071,1,Parsauni ,परसौनी ,221,9,1071,Active,0,NULL,117.239.89.162
1072,1072,1,Belsand ,बेलसंड ,221,10,1072,Active,0,NULL,117.239.89.162
1073,1073,1,Runisaidpur ,रूनीसैदपुर ,221,11,1073,Active,0,NULL,117.239.89.162
1074,1074,1,Dumra ,डुमरा ,221,12,1074,Active,0,NULL,117.239.89.162
1075,1075,1,Bajpatti ,बाजपट्टी ,221,13,1075,Active,0,NULL,117.239.89.162
1076,1076,1,Charaut ,चरौट ,221,14,1076,Active,0,NULL,117.239.89.162
1077,1077,1,Pupri ,पुपरी ,221,15,1077,Active,0,NULL,117.239.89.162
1078,1078,1,Nanpur ,नानपुर ,221,16,1078,Active,0,NULL,117.239.89.162
1079,1079,1,Bokhara ,बोखारा ,221,17,1079,Active,0,NULL,117.239.89.162
1080,1080,1,Madhwapur ,मधवापुर ,206,1,1080,Active,0,NULL,117.239.89.162
1081,1081,1,Harlakhi ,हरलाखी ,206,2,1081,Active,0,NULL,117.239.89.162
1082,1082,1,Basopatti ,बासोपट्टी ,206,3,1082,Active,0,NULL,117.239.89.162
1083,1083,1,Jainagar ,जयनगर ,206,4,1083,Active,0,NULL,117.239.89.162
1084,1084,1,Ladania ,लडाणीअ ,206,5,1084,Active,0,NULL,117.239.89.162
1085,1085,1,Laukaha ,लौकहा ,206,6,1085,Active,0,NULL,117.239.89.162
1086,1086,1,Laukahi ,लौकही ,206,7,1086,Active,0,NULL,117.239.89.162
1087,1087,1,Phulparas ,फुलपरास ,206,8,1087,Active,0,NULL,117.239.89.162
1088,1088,1,Babubarhi ,बाबूबरही ,206,9,1088,Active,0,NULL,117.239.89.162
1089,1089,1,Khajauli ,खजौली ,206,10,1089,Active,0,NULL,117.239.89.162
1090,1090,1,Kaluahi ,कलुआही ,206,11,1090,Active,0,NULL,117.239.89.162
1091,1091,1,Benipatti ,बेनीपट्टी ,206,12,1091,Active,0,NULL,117.239.89.162
1092,1092,1,Bisfi ,बिस्फी ,206,13,1092,Active,0,NULL,117.239.89.162
1093,1093,1,Madhubani ,मधुबनी ,206,9,1093,Active,0,NULL,117.239.89.162
1094,1094,1,Pandaul ,पंडौल ,206,15,1094,Active,0,NULL,117.239.89.162
1095,1095,1,Rajnagar ,राजनगर ,206,16,1095,Active,0,NULL,117.239.89.162
1096,1096,1,Andhratharhi ,अंधराठाढ़ी ,206,17,1096,Active,0,NULL,117.239.89.162
1097,1097,1,Jhanjharpur ,झंझारपुर ,206,18,1097,Active,0,NULL,117.239.89.162
1098,1098,1,Ghoghardiha ,घोघरडीहा ,206,19,1098,Active,0,NULL,117.239.89.162
1099,1099,1,Lakhnaur ,लखनौर ,206,20,1099,Active,0,NULL,117.239.89.162
1100,1100,1,Madhepur ,मधेपुर ,206,21,1100,Active,0,NULL,117.239.89.162
1101,1101,1,Nirmali ,निर्मली ,223,1,1101,Active,0,NULL,117.239.89.162
1102,1102,1,Basantpur ,बसंतपुर ,223,2,1102,Active,0,NULL,117.239.89.162
1103,1103,1,Chhatapur ,छातापुर ,223,3,1103,Active,0,NULL,117.239.89.162
1104,1104,1,Pratapganj ,प्रतापगंज ,223,4,1104,Active,0,NULL,117.239.89.162
1105,1105,1,Raghopur ,राघोपुर ,223,5,1105,Active,0,NULL,117.239.89.162
1106,1106,1,Saraigarh Bhaptiyahi ,सरायगढ़ भपटियाही ,223,6,1106,Active,0,NULL,117.239.89.162
1107,1107,1,Kishanpur ,किशनपुर ,223,7,1107,Active,0,NULL,117.239.89.162
1108,1108,1,Marauna ,मरौना ,223,8,1108,Active,0,NULL,117.239.89.162
1109,1109,1,Supaul ,सुपौल ,223,9,1109,Active,0,NULL,117.239.89.162
1110,1110,1,Pipra ,पिपरा ,223,10,1110,Active,0,NULL,117.239.89.162
1111,1111,1,Tribeniganj ,ट्रिबेनीगंज ,223,11,1111,Active,0,NULL,117.239.89.162
1112,1112,1,Narpatganj ,नरपतगंज ,188,1,1112,Active,0,NULL,10.21.120.30
1113,1113,1,forbesganj  ,फारविसगंज,188,2,1113,Active,0,NULL,10.21.120.30
1114,1114,1,Bhargama ,भरगामा ,188,3,1114,Active,0,NULL,117.239.89.162
1115,1115,1,Raniganj ,रानीगंज ,188,4,1115,Active,0,NULL,117.239.89.162
1116,1116,1,Araria ,अररिया ,188,5,1116,Active,0,NULL,10.21.120.30
1117,1117,1,Kursakatta ,कुर्साकाटा ,188,6,1117,Active,0,NULL,117.239.89.162
1118,1118,1,Sikti ,सकती ,188,7,1118,Active,0,NULL,117.239.89.162
1119,1119,1,Palasi ,पलासी ,188,8,1119,Active,0,NULL,117.239.89.162
1120,1120,1,Jokihat ,जोकीहाट ,188,9,1120,Active,0,NULL,117.239.89.162
1121,1121,1,Terhagachh ,टेढ़ागाछ ,203,1,1121,Active,0,NULL,117.239.89.162
1122,1122,1,Dighalbank ,दिघलबैंक ,203,2,1122,Active,0,NULL,117.239.89.162
1123,1123,1,Thakurganj ,ठाकुरगंज ,203,3,1123,Active,0,NULL,117.239.89.162
1124,1124,1,Pothia ,पोथीआ ,203,4,1124,Active,0,NULL,117.239.89.162
1125,1125,1,Bahadurganj ,बहादुरगंज ,203,5,1125,Active,0,NULL,117.239.89.162
1126,1126,1,Kochadhamin ,कोचधामिन ,203,6,1126,Active,0,NULL,117.239.89.162
1127,1127,1,Kishanganj ,किशनगंज ,203,7,1127,Active,0,NULL,117.239.89.162
1128,1128,1,Banmankhi ,बनमनखी ,214,1,1128,Active,0,NULL,117.239.89.162
1129,1129,1,Barhara ,बरहरा ,214,2,1129,Active,0,NULL,117.239.89.162
1130,1130,1,Bhawanipur ,भवानीपुर ,214,3,1130,Active,0,NULL,117.239.89.162
1131,1131,1,Rupauli ,रुपौली ,214,4,1131,Active,0,NULL,117.239.89.162
1132,1132,1,Dhamdaha ,धमदाहा ,214,5,1132,Active,0,NULL,117.239.89.162
1133,1133,1,Krityanand Nagar ,कृत्यानंद नगर ,214,6,1133,Active,0,NULL,117.239.89.162
