object_id,Flood Hazard,Exposure,Vulnerbility,Damages and Losses,"Ideal: (1,1,1,1)","Worst(6,6,6,6)",Composite_score,Revenue Circle,District,timeperiod
224,6,3,4,4,6.86,4.12,0.376,Barkhetri,NALBARI,2022_07
269,6,3,4,4,6.86,4.12,0.376,Mangaldoi (Pt),DARRANG,2022_07
152,6,2,5,4,7.14,4.58,0.391,Jonai,DHEMAJI,2022_07
185,5,6,2,4,7.14,4.58,0.391,Silchar,CACHAR,2022_07
270,6,6,3,2,7.42,5.0,0.403,Dalgaon (Pt),DARRANG,2022_07
126,6,2,4,4,6.63,4.9,0.425,Bhuragaon,MORIGAON,2022_07
159,6,4,4,2,6.63,4.9,0.425,Dibrugarh East,DIBRUGARH,2022_07
127,6,5,4,1,7.07,5.48,0.436,Laharighat,MORIGAON,2022_07
123,6,3,1,6,7.35,5.83,0.442,Sarthebari,BARPETA,2022_07
104,4,3,5,3,5.74,4.8,0.455,Kokrajhar (Pt),KOKRAJHAR,2022_07
187,5,3,5,2,6.08,5.2,0.461,Sonai,CACHAR,2022_07
254,5,5,3,2,6.08,5.2,0.461,Lanka,HOJAI,2022_07
213,6,3,4,2,6.24,5.39,0.463,Goroimari,KAMRUP,2022_07
178,5,4,5,1,6.4,5.57,0.465,Diphu,K.ANGLONG,2022_07
188,5,5,4,1,6.4,5.57,0.465,Lakhipur,CACHAR,2022_07
231,5,2,6,2,6.56,5.74,0.467,Barnagar (Pt),BAKSA,2022_07
160,6,2,5,2,6.56,5.74,0.467,Chabua,DIBRUGARH,2022_07
139,6,4,4,1,6.56,5.74,0.467,Tezpur,SONITPUR,2022_07
256,6,3,5,1,6.71,5.92,0.469,South Salmara,SOUTH SALMARA MANCACHAR,2022_07
172,3,2,5,4,5.48,5.48,0.5,Bokakhat,GOLAGHAT,2022_07
271,3,3,4,4,5.1,5.1,0.5,Mayong,MORIGAON,2022_07
239,6,2,2,4,6.0,6.0,0.5,Sipajhar,DARRANG,2022_07
145,3,4,4,3,5.1,5.1,0.5,North Lakhimpur,LAKHIMPUR,2022_07
245,4,4,3,3,5.1,5.1,0.5,Harisinga,UDALGURI,2022_07
133,3,5,4,2,5.48,5.48,0.5,Dhing,NAGAON,2022_07
164,4,4,4,2,5.29,5.29,0.5,Naharkatiya,DIBRUGARH,2022_07
158,6,2,4,2,6.0,6.0,0.5,Dibrugarh West,DIBRUGARH,2022_07
214,6,2,4,2,6.0,6.0,0.5,Chamaria,KAMRUP,2022_07
130,5,4,3,2,5.48,5.48,0.5,Kaliabor,NAGAON,2022_07
173,6,2,5,1,6.48,6.48,0.5,Khumtai,GOLAGHAT,2022_07
281,6,1,5,1,6.4,7.14,0.527,Majuli,MAJULI,2022_07
211,6,1,2,4,5.92,6.71,0.531,Hajo,KAMRUP,2022_07
273,5,1,5,2,5.74,6.56,0.533,Azara,KAMRUP,2022_07
109,6,3,3,1,5.74,6.56,0.533,Bagribari (Pt),DHUBRI,2022_07
265,3,2,2,6,5.57,6.4,0.535,Sarupeta (Pt),BAJALI,2022_07
184,1,3,5,4,5.39,6.24,0.537,Katigora,CACHAR,2022_07
113,3,5,1,4,5.39,6.24,0.537,Bilasipara (Pt),DHUBRI,2022_07
189,2,5,2,4,5.2,6.08,0.539,Karimganj,KARIMGANJ,2022_07
101,2,3,5,3,5.0,5.92,0.542,Gossaigaon (Pt),KOKRAJHAR,2022_07
108,5,2,3,3,5.0,5.92,0.542,Chapar (Pt),KOKRAJHAR,2022_07
253,5,3,3,2,5.0,5.92,0.542,Doboka,HOJAI,2022_07
215,3,2,4,4,4.8,5.74,0.545,Nagarbera,KAMRUP,2022_07
192,4,3,4,2,4.8,5.74,0.545,Patharkandi,KARIMGANJ,2022_07
193,4,3,4,2,4.8,5.74,0.545,"Ramkrishna
Nagar",KARIMGANJ,2022_07
138,4,4,3,2,4.8,5.74,0.545,Chariduar,SONITPUR,2022_07
142,3,3,4,3,4.58,5.57,0.549,Bihpuria,LAKHIMPUR,2022_07
249,3,4,3,3,4.58,5.57,0.549,Biswanath,BISWANATH,2022_07
275,1,4,6,1,5.83,7.35,0.558,Phuloni,K.ANGLONG,2022_07
280,6,1,4,1,5.83,7.35,0.558,Ujani Majuli,MAJULI,2022_07
202,6,2,1,3,5.48,7.07,0.564,Manikpur,BONGAIGAON,2022_07
252,6,3,1,2,5.48,7.07,0.564,Hojai,HOJAI,2022_07
205,4,1,5,2,5.1,6.78,0.571,Bengtal,CHIRANG,2022_07
156,2,4,5,1,5.1,6.78,0.571,Tinsukia,TINSUKIA,2022_07
219,3,5,3,1,4.9,6.63,0.575,Guwahati,KAMRUP METRO,2022_07
267,3,5,3,1,4.9,6.63,0.575,North Guwahati (Pt),KAMRUP METRO,2022_07
264,3,2,2,5,4.69,6.48,0.58,Barnagar (Pt),BARPETA,2022_07
246,4,4,1,3,4.69,6.48,0.58,Udalguri,UDALGURI,2022_07
207,2,3,5,2,4.69,6.48,0.58,Bijni (Pt),CHIRANG,2022_07
212,5,2,3,2,4.69,6.48,0.58,Chhaygaon,KAMRUP,2022_07
134,3,5,2,2,4.69,6.48,0.58,Nagaon,NAGAON,2022_07
140,3,4,4,1,4.69,6.48,0.58,Na-Duar,SONITPUR,2022_07
196,4,3,4,1,4.69,6.48,0.58,Lala,HAILAKANDI,2022_07
157,4,4,3,1,4.69,6.48,0.58,Margherita,TINSUKIA,2022_07
274,6,1,3,1,5.39,7.68,0.588,Gossaigaon (Pt),DHUBRI,2022_07
110,6,3,1,1,5.39,7.68,0.588,Agamoni,DHUBRI,2022_07
111,6,3,1,1,5.39,7.68,0.588,Golokganj (Pt),DHUBRI,2022_07
128,3,3,2,4,4.24,6.16,0.592,Marigaon,MORIGAON,2022_07
165,3,4,2,3,4.24,6.16,0.592,Dimow,SIVSAGAR,2022_07
166,3,4,2,3,4.24,6.16,0.592,Sibsagar,SIVSAGAR,2022_07
272,3,3,4,2,4.24,6.16,0.592,Palasbari,KAMRUP,2022_07
261,4,3,3,2,4.24,6.16,0.592,Tamulpur,TAMULPUR,2022_07
257,2,5,3,1,4.58,7.14,0.609,Mankachar,SOUTH SALMARA MANCACHAR,2022_07
149,1,1,6,2,5.1,8.12,0.614,Subansiri (Pt-II),DHEMAJI,2022_07
179,1,2,6,1,5.1,8.12,0.614,Silonijan,K.ANGLONG,2022_07
124,2,2,2,5,4.36,7.0,0.616,Bajali (Pt),BAJALI,2022_07
197,4,2,4,1,4.36,7.0,0.616,Katlichara,HAILAKANDI,2022_07
136,3,3,1,4,4.12,6.86,0.624,Kampur,NAGAON,2022_07
144,3,1,4,3,4.12,6.86,0.624,Kadam,LAKHIMPUR,2022_07
146,3,1,4,3,4.12,6.86,0.624,Dhakuakhana (Pt-I),LAKHIMPUR,2022_07
147,3,1,4,3,4.12,6.86,0.624,Subansiri (Pt-I),LAKHIMPUR,2022_07
167,3,4,1,3,4.12,6.86,0.624,Amguri,SIVSAGAR,2022_07
168,3,4,1,3,4.12,6.86,0.624,Nazira,SIVSAGAR,2022_07
177,3,4,3,1,4.12,6.86,0.624,Sarupathar,GOLAGHAT,2022_07
135,3,2,2,4,3.87,6.71,0.634,Raha,NAGAON,2022_07
171,4,2,3,2,3.87,6.71,0.634,Mariani,JORHAT,2022_07
151,3,4,2,2,3.87,6.71,0.634,Sissibargaon,DHEMAJI,2022_07
276,3,4,2,2,3.87,6.71,0.634,Jorhat West,JORHAT,2022_07
181,1,1,6,1,5.0,8.66,0.634,Haflong,DIMA HASAO,2022_07
182,1,1,6,1,5.0,8.66,0.634,Mahur,DIMA HASAO,2022_07
186,1,3,5,1,4.47,7.75,0.634,Udarbond,CACHAR,2022_07
154,3,1,5,1,4.47,7.75,0.634,Sadiya,TINSUKIA,2022_07
220,5,1,3,1,4.47,7.75,0.634,Sonapur,KAMRUP METRO,2022_07
221,5,1,3,1,4.47,7.75,0.634,Chandrapur,KAMRUP METRO,2022_07
131,2,5,1,2,4.24,7.62,0.642,Samaguri,NAGAON,2022_07
199,3,2,3,3,3.61,6.56,0.645,Boitamari,BONGAIGAON,2022_07
194,3,2,1,4,3.74,7.35,0.663,Algapur,HAILAKANDI,2022_07
148,3,1,4,2,3.74,7.35,0.663,Dhakuakhana (Pt-II),DHEMAJI,2022_07
216,4,1,3,2,3.74,7.35,0.663,Boko,KAMRUP,2022_07
233,4,1,3,2,3.74,7.35,0.663,Jalah (Pt),BAKSA,2022_07
137,2,4,3,1,3.74,7.35,0.663,Dhekiajuli (Pt),SONITPUR,2022_07
155,2,4,3,1,3.74,7.35,0.663,Doom Dooma,TINSUKIA,2022_07
125,2,1,1,5,4.12,8.19,0.665,Jalah (Pt),BAJALI,2022_07
255,1,2,5,1,4.12,8.19,0.665,Donka,WEST KARBI ANGLONG,2022_07
106,3,1,3,3,3.46,7.21,0.676,Golokganj (Pt),KOKRAJHAR,2022_07
107,3,1,3,3,3.46,7.21,0.676,Dhubri (Pt),KOKRAJHAR,2022_07
243,3,1,3,3,3.46,7.21,0.676,Mangaldoi (Pt),UDALGURI,2022_07
250,3,1,3,3,3.46,7.21,0.676,Helem,BISWANATH,2022_07
200,3,3,1,3,3.46,7.21,0.676,Srijangram,BONGAIGAON,2022_07
161,2,4,2,2,3.46,7.21,0.676,Tengakhat,DIBRUGARH,2022_07
180,1,1,5,1,4.0,8.72,0.685,Umrangso,DIMA HASAO,2022_07
183,1,1,5,1,4.0,8.72,0.685,Maibong,DIMA HASAO,2022_07
175,3,4,1,1,3.61,7.94,0.688,Golaghat,GOLAGHAT,2022_07
141,3,2,2,3,3.16,7.07,0.691,Narayanpur,LAKHIMPUR,2022_07
132,3,3,2,2,3.16,7.07,0.691,Rupahi,NAGAON,2022_07
190,3,3,2,2,3.16,7.07,0.691,Badarpur,KARIMGANJ,2022_07
210,3,3,2,2,3.16,7.07,0.691,Kamalpur,KAMRUP,2022_07
225,3,3,2,2,3.16,7.07,0.691,Barbhag,NALBARI,2022_07
262,4,2,1,2,3.32,7.81,0.702,Baksa,BAKSA,2022_07
105,2,1,3,3,3.0,7.68,0.719,Bagribari (Pt),KOKRAJHAR,2022_07
251,3,1,2,3,3.0,7.68,0.719,Gohpur,BISWANATH,2022_07
204,3,1,3,2,3.0,7.68,0.719,Barnagar (Pt),CHIRANG,2022_07
176,3,2,3,1,3.0,7.68,0.719,Morangi,GOLAGHAT,2022_07
260,4,1,1,2,3.16,8.37,0.726,Baganpara (Pt),BAKSA,2022_07
143,2,2,2,3,2.65,7.55,0.741,Naobaicha,LAKHIMPUR,2022_07
208,2,3,2,2,2.65,7.55,0.741,"Rangia
(Pt)",KAMRUP,2022_07
226,2,3,2,2,2.65,7.55,0.741,Nalbari,NALBARI,2022_07
153,3,2,2,2,2.65,7.55,0.741,Gogamukh,DHEMAJI,2022_07
277,3,2,2,2,2.65,7.55,0.741,Jorhat East,JORHAT,2022_07
240,3,1,1,3,2.83,8.25,0.745,Dhekiajuli (Pt),UDALGURI,2022_07
244,3,1,1,3,2.83,8.25,0.745,Dalgaon (Pt),UDALGURI,2022_07
116,3,3,1,1,2.83,8.25,0.745,Balijana,GOALPARA,2022_07
117,3,3,1,1,2.83,8.25,0.745,Matia,GOALPARA,2022_07
129,3,3,1,1,2.83,8.25,0.745,Mikirbheta,MORIGAON,2022_07
278,4,1,1,1,3.0,8.89,0.748,Sapekhati,CHARAIDEO,2022_07
103,2,2,1,3,2.45,8.12,0.768,Dotoma,KOKRAJHAR,2022_07
198,2,2,1,3,2.45,8.12,0.768,"Bongaigaon
(Pt)",BONGAIGAON,2022_07
247,2,2,1,3,2.45,8.12,0.768,Mazbat,UDALGURI,2022_07
209,3,1,2,2,2.45,8.12,0.768,Koya,KAMRUP,2022_07
217,3,1,2,2,2.45,8.12,0.768,"North
Guwahati",KAMRUP,2022_07
170,2,3,1,2,2.45,8.12,0.768,Titabor,JORHAT,2022_07
223,3,2,1,2,2.45,8.12,0.768,"Pachim
Nalbari",NALBARI,2022_07
279,2,2,3,1,2.45,8.12,0.768,Sonari,CHARAIDEO,2022_07
102,2,1,1,3,2.24,8.66,0.795,Bhowraguri,KOKRAJHAR,2022_07
201,2,1,1,3,2.24,8.66,0.795,Sidli (Pt-II),BONGAIGAON,2022_07
241,2,1,1,3,2.24,8.66,0.795,Khoirabari (Pt),UDALGURI,2022_07
242,2,1,1,3,2.24,8.66,0.795,Pathorighat (Pt),UDALGURI,2022_07
268,2,1,1,3,2.24,8.66,0.795,Kalaigaon (Pt),UDALGURI,2022_07
169,3,1,1,2,2.24,8.66,0.795,Teok,JORHAT,2022_07
191,2,3,1,1,2.24,8.66,0.795,Nilambazar,KARIMGANJ,2022_07
195,2,3,1,1,2.24,8.66,0.795,Hailakandi,HAILAKANDI,2022_07
174,3,2,1,1,2.24,8.66,0.795,Dergaon,GOLAGHAT,2022_07
150,2,2,2,2,2.0,8.0,0.8,Dhemaji,DHEMAJI,2022_07
162,2,2,2,2,2.0,8.0,0.8,Moran,DIBRUGARH,2022_07
114,3,1,1,1,2.0,9.17,0.821,Chapar (Pt),DHUBRI,2022_07
222,2,1,2,2,1.73,8.54,0.831,"Tihu
(Pt)",NALBARI,2022_07
230,2,1,2,2,1.73,8.54,0.831,Baganpara (Pt),NALBARI,2022_07
237,2,1,2,2,1.73,8.54,0.831,Khoirabari (Pt),DARRANG,2022_07
238,2,1,2,2,1.73,8.54,0.831,Pathorighat (Pt),DARRANG,2022_07
163,2,2,1,2,1.73,8.54,0.831,Tingkhong,DIBRUGARH,2022_07
228,2,2,1,2,1.73,8.54,0.831,Ghograpar (Pt),NALBARI,2022_07
234,2,2,1,2,1.73,8.54,0.831,Barama,BAKSA,2022_07
259,2,2,1,2,1.73,8.54,0.831,Goreswar (Pt),TAMULPUR,2022_07
203,2,1,1,2,1.41,9.06,0.865,Kokrajhar (Pt),CHIRANG,2022_07
206,2,1,1,2,1.41,9.06,0.865,Sidli (Pt),CHIRANG,2022_07
218,2,1,1,2,1.41,9.06,0.865,Jalah (Pt),KAMRUP,2022_07
227,2,1,1,2,1.41,9.06,0.865,Banekuchi,NALBARI,2022_07
232,2,1,1,2,1.41,9.06,0.865,Ghograpar (Pt),BAKSA,2022_07
235,2,1,1,2,1.41,9.06,0.865,Rangia (Pt),TAMULPUR,2022_07
236,2,1,1,2,1.41,9.06,0.865,Pathorighat (Pt),TAMULPUR,2022_07
258,2,1,1,2,1.41,9.06,0.865,Bajali (Pt),TAMULPUR,2022_07
263,2,1,1,2,1.41,9.06,0.865,Sarupeta (Pt),BAKSA,2022_07
119,2,2,1,1,1.41,9.06,0.865,Rangjuli,GOALPARA,2022_07
118,2,1,1,1,1.0,9.54,0.905,Dudhnai,GOALPARA,2022_07
248,2,1,1,1,1.0,9.54,0.905,Mahmora,CHARAIDEO,2022_07
121,6,5,4,5,8.12,2.45,0.232,Baghbor,BARPETA,2022_08
266,6,3,5,5,7.81,3.32,0.298,Chenga,BARPETA,2022_08
120,6,3,4,6,7.94,3.61,0.312,Kalgachia,BARPETA,2022_08
122,6,5,2,6,8.19,4.12,0.335,Barpeta,BARPETA,2022_08
112,6,5,3,4,7.35,3.74,0.337,Dhubri (Pt),DHUBRI,2022_08
115,6,3,4,4,6.86,4.12,0.376,Lakhipur,GOALPARA,2022_08
224,6,3,4,4,6.86,4.12,0.376,Barkhetri,NALBARI,2022_08
269,6,3,4,4,6.86,4.12,0.376,Mangaldoi (Pt),DARRANG,2022_08
152,6,2,5,4,7.14,4.58,0.391,Jonai,DHEMAJI,2022_08
185,5,6,2,4,7.14,4.58,0.391,Silchar,CACHAR,2022_08
270,6,6,3,2,7.42,5.0,0.403,Dalgaon (Pt),DARRANG,2022_08
126,6,2,4,4,6.63,4.9,0.425,Bhuragaon,MORIGAON,2022_08
159,6,4,4,2,6.63,4.9,0.425,Dibrugarh East,DIBRUGARH,2022_08
127,6,5,4,1,7.07,5.48,0.436,Laharighat,MORIGAON,2022_08
123,6,3,1,6,7.35,5.83,0.442,Sarthebari,BARPETA,2022_08
104,4,3,5,3,5.74,4.8,0.455,Kokrajhar (Pt),KOKRAJHAR,2022_08
187,5,3,5,2,6.08,5.2,0.461,Sonai,CACHAR,2022_08
254,5,5,3,2,6.08,5.2,0.461,Lanka,HOJAI,2022_08
213,6,3,4,2,6.24,5.39,0.463,Goroimari,KAMRUP,2022_08
178,5,4,5,1,6.4,5.57,0.465,Diphu,K.ANGLONG,2022_08
188,5,5,4,1,6.4,5.57,0.465,Lakhipur,CACHAR,2022_08
231,5,2,6,2,6.56,5.74,0.467,Barnagar (Pt),BAKSA,2022_08
160,6,2,5,2,6.56,5.74,0.467,Chabua,DIBRUGARH,2022_08
139,6,4,4,1,6.56,5.74,0.467,Tezpur,SONITPUR,2022_08
256,6,3,5,1,6.71,5.92,0.469,South Salmara,SOUTH SALMARA MANCACHAR,2022_08
172,3,2,5,4,5.48,5.48,0.5,Bokakhat,GOLAGHAT,2022_08
271,3,3,4,4,5.1,5.1,0.5,Mayong,MORIGAON,2022_08
239,6,2,2,4,6.0,6.0,0.5,Sipajhar,DARRANG,2022_08
145,3,4,4,3,5.1,5.1,0.5,North Lakhimpur,LAKHIMPUR,2022_08
245,4,4,3,3,5.1,5.1,0.5,Harisinga,UDALGURI,2022_08
133,3,5,4,2,5.48,5.48,0.5,Dhing,NAGAON,2022_08
164,4,4,4,2,5.29,5.29,0.5,Naharkatiya,DIBRUGARH,2022_08
158,6,2,4,2,6.0,6.0,0.5,Dibrugarh West,DIBRUGARH,2022_08
214,6,2,4,2,6.0,6.0,0.5,Chamaria,KAMRUP,2022_08
130,5,4,3,2,5.48,5.48,0.5,Kaliabor,NAGAON,2022_08
173,6,2,5,1,6.48,6.48,0.5,Khumtai,GOLAGHAT,2022_08
281,6,1,5,1,6.4,7.14,0.527,Majuli,MAJULI,2022_08
211,6,1,2,4,5.92,6.71,0.531,Hajo,KAMRUP,2022_08
273,5,1,5,2,5.74,6.56,0.533,Azara,KAMRUP,2022_08
109,6,3,3,1,5.74,6.56,0.533,Bagribari (Pt),DHUBRI,2022_08
265,3,2,2,6,5.57,6.4,0.535,Sarupeta (Pt),BAJALI,2022_08
184,1,3,5,4,5.39,6.24,0.537,Katigora,CACHAR,2022_08
113,3,5,1,4,5.39,6.24,0.537,Bilasipara (Pt),DHUBRI,2022_08
189,2,5,2,4,5.2,6.08,0.539,Karimganj,KARIMGANJ,2022_08
101,2,3,5,3,5.0,5.92,0.542,Gossaigaon (Pt),KOKRAJHAR,2022_08
108,5,2,3,3,5.0,5.92,0.542,Chapar (Pt),KOKRAJHAR,2022_08
253,5,3,3,2,5.0,5.92,0.542,Doboka,HOJAI,2022_08
215,3,2,4,4,4.8,5.74,0.545,Nagarbera,KAMRUP,2022_08
192,4,3,4,2,4.8,5.74,0.545,Patharkandi,KARIMGANJ,2022_08
193,4,3,4,2,4.8,5.74,0.545,"Ramkrishna
Nagar",KARIMGANJ,2022_08
138,4,4,3,2,4.8,5.74,0.545,Chariduar,SONITPUR,2022_08
142,3,3,4,3,4.58,5.57,0.549,Bihpuria,LAKHIMPUR,2022_08
249,3,4,3,3,4.58,5.57,0.549,Biswanath,BISWANATH,2022_08
275,1,4,6,1,5.83,7.35,0.558,Phuloni,K.ANGLONG,2022_08
280,6,1,4,1,5.83,7.35,0.558,Ujani Majuli,MAJULI,2022_08
202,6,2,1,3,5.48,7.07,0.564,Manikpur,BONGAIGAON,2022_08
252,6,3,1,2,5.48,7.07,0.564,Hojai,HOJAI,2022_08
205,4,1,5,2,5.1,6.78,0.571,Bengtal,CHIRANG,2022_08
156,2,4,5,1,5.1,6.78,0.571,Tinsukia,TINSUKIA,2022_08
219,3,5,3,1,4.9,6.63,0.575,Guwahati,KAMRUP METRO,2022_08
267,3,5,3,1,4.9,6.63,0.575,North Guwahati (Pt),KAMRUP METRO,2022_08
264,3,2,2,5,4.69,6.48,0.58,Barnagar (Pt),BARPETA,2022_08
246,4,4,1,3,4.69,6.48,0.58,Udalguri,UDALGURI,2022_08
207,2,3,5,2,4.69,6.48,0.58,Bijni (Pt),CHIRANG,2022_08
212,5,2,3,2,4.69,6.48,0.58,Chhaygaon,KAMRUP,2022_08
134,3,5,2,2,4.69,6.48,0.58,Nagaon,NAGAON,2022_08
140,3,4,4,1,4.69,6.48,0.58,Na-Duar,SONITPUR,2022_08
196,4,3,4,1,4.69,6.48,0.58,Lala,HAILAKANDI,2022_08
157,4,4,3,1,4.69,6.48,0.58,Margherita,TINSUKIA,2022_08
274,6,1,3,1,5.39,7.68,0.588,Gossaigaon (Pt),DHUBRI,2022_08
110,6,3,1,1,5.39,7.68,0.588,Agamoni,DHUBRI,2022_08
111,6,3,1,1,5.39,7.68,0.588,Golokganj (Pt),DHUBRI,2022_08
128,3,3,2,4,4.24,6.16,0.592,Marigaon,MORIGAON,2022_08
165,3,4,2,3,4.24,6.16,0.592,Dimow,SIVSAGAR,2022_08
166,3,4,2,3,4.24,6.16,0.592,Sibsagar,SIVSAGAR,2022_08
272,3,3,4,2,4.24,6.16,0.592,Palasbari,KAMRUP,2022_08
261,4,3,3,2,4.24,6.16,0.592,Tamulpur,TAMULPUR,2022_08
257,2,5,3,1,4.58,7.14,0.609,Mankachar,SOUTH SALMARA MANCACHAR,2022_08
149,1,1,6,2,5.1,8.12,0.614,Subansiri (Pt-II),DHEMAJI,2022_08
179,1,2,6,1,5.1,8.12,0.614,Silonijan,K.ANGLONG,2022_08
124,2,2,2,5,4.36,7.0,0.616,Bajali (Pt),BAJALI,2022_08
197,4,2,4,1,4.36,7.0,0.616,Katlichara,HAILAKANDI,2022_08
136,3,3,1,4,4.12,6.86,0.624,Kampur,NAGAON,2022_08
144,3,1,4,3,4.12,6.86,0.624,Kadam,LAKHIMPUR,2022_08
146,3,1,4,3,4.12,6.86,0.624,Dhakuakhana (Pt-I),LAKHIMPUR,2022_08
147,3,1,4,3,4.12,6.86,0.624,Subansiri (Pt-I),LAKHIMPUR,2022_08
167,3,4,1,3,4.12,6.86,0.624,Amguri,SIVSAGAR,2022_08
168,3,4,1,3,4.12,6.86,0.624,Nazira,SIVSAGAR,2022_08
177,3,4,3,1,4.12,6.86,0.624,Sarupathar,GOLAGHAT,2022_08
135,3,2,2,4,3.87,6.71,0.634,Raha,NAGAON,2022_08
171,4,2,3,2,3.87,6.71,0.634,Mariani,JORHAT,2022_08
151,3,4,2,2,3.87,6.71,0.634,Sissibargaon,DHEMAJI,2022_08
276,3,4,2,2,3.87,6.71,0.634,Jorhat West,JORHAT,2022_08
181,1,1,6,1,5.0,8.66,0.634,Haflong,DIMA HASAO,2022_08
182,1,1,6,1,5.0,8.66,0.634,Mahur,DIMA HASAO,2022_08
186,1,3,5,1,4.47,7.75,0.634,Udarbond,CACHAR,2022_08
154,3,1,5,1,4.47,7.75,0.634,Sadiya,TINSUKIA,2022_08
220,5,1,3,1,4.47,7.75,0.634,Sonapur,KAMRUP METRO,2022_08
221,5,1,3,1,4.47,7.75,0.634,Chandrapur,KAMRUP METRO,2022_08
131,2,5,1,2,4.24,7.62,0.642,Samaguri,NAGAON,2022_08
199,3,2,3,3,3.61,6.56,0.645,Boitamari,BONGAIGAON,2022_08
194,3,2,1,4,3.74,7.35,0.663,Algapur,HAILAKANDI,2022_08
148,3,1,4,2,3.74,7.35,0.663,Dhakuakhana (Pt-II),DHEMAJI,2022_08
216,4,1,3,2,3.74,7.35,0.663,Boko,KAMRUP,2022_08
233,4,1,3,2,3.74,7.35,0.663,Jalah (Pt),BAKSA,2022_08
137,2,4,3,1,3.74,7.35,0.663,Dhekiajuli (Pt),SONITPUR,2022_08
155,2,4,3,1,3.74,7.35,0.663,Doom Dooma,TINSUKIA,2022_08
125,2,1,1,5,4.12,8.19,0.665,Jalah (Pt),BAJALI,2022_08
255,1,2,5,1,4.12,8.19,0.665,Donka,WEST KARBI ANGLONG,2022_08
106,3,1,3,3,3.46,7.21,0.676,Golokganj (Pt),KOKRAJHAR,2022_08
107,3,1,3,3,3.46,7.21,0.676,Dhubri (Pt),KOKRAJHAR,2022_08
243,3,1,3,3,3.46,7.21,0.676,Mangaldoi (Pt),UDALGURI,2022_08
250,3,1,3,3,3.46,7.21,0.676,Helem,BISWANATH,2022_08
200,3,3,1,3,3.46,7.21,0.676,Srijangram,BONGAIGAON,2022_08
161,2,4,2,2,3.46,7.21,0.676,Tengakhat,DIBRUGARH,2022_08
180,1,1,5,1,4.0,8.72,0.685,Umrangso,DIMA HASAO,2022_08
183,1,1,5,1,4.0,8.72,0.685,Maibong,DIMA HASAO,2022_08
175,3,4,1,1,3.61,7.94,0.688,Golaghat,GOLAGHAT,2022_08
141,3,2,2,3,3.16,7.07,0.691,Narayanpur,LAKHIMPUR,2022_08
132,3,3,2,2,3.16,7.07,0.691,Rupahi,NAGAON,2022_08
190,3,3,2,2,3.16,7.07,0.691,Badarpur,KARIMGANJ,2022_08
210,3,3,2,2,3.16,7.07,0.691,Kamalpur,KAMRUP,2022_08
225,3,3,2,2,3.16,7.07,0.691,Barbhag,NALBARI,2022_08
262,4,2,1,2,3.32,7.81,0.702,Baksa,BAKSA,2022_08
105,2,1,3,3,3.0,7.68,0.719,Bagribari (Pt),KOKRAJHAR,2022_08
251,3,1,2,3,3.0,7.68,0.719,Gohpur,BISWANATH,2022_08
204,3,1,3,2,3.0,7.68,0.719,Barnagar (Pt),CHIRANG,2022_08
176,3,2,3,1,3.0,7.68,0.719,Morangi,GOLAGHAT,2022_08
260,4,1,1,2,3.16,8.37,0.726,Baganpara (Pt),BAKSA,2022_08
143,2,2,2,3,2.65,7.55,0.741,Naobaicha,LAKHIMPUR,2022_08
208,2,3,2,2,2.65,7.55,0.741,"Rangia
(Pt)",KAMRUP,2022_08
226,2,3,2,2,2.65,7.55,0.741,Nalbari,NALBARI,2022_08
153,3,2,2,2,2.65,7.55,0.741,Gogamukh,DHEMAJI,2022_08
277,3,2,2,2,2.65,7.55,0.741,Jorhat East,JORHAT,2022_08
240,3,1,1,3,2.83,8.25,0.745,Dhekiajuli (Pt),UDALGURI,2022_08
244,3,1,1,3,2.83,8.25,0.745,Dalgaon (Pt),UDALGURI,2022_08
116,3,3,1,1,2.83,8.25,0.745,Balijana,GOALPARA,2022_08
117,3,3,1,1,2.83,8.25,0.745,Matia,GOALPARA,2022_08
129,3,3,1,1,2.83,8.25,0.745,Mikirbheta,MORIGAON,2022_08
278,4,1,1,1,3.0,8.89,0.748,Sapekhati,CHARAIDEO,2022_08
103,2,2,1,3,2.45,8.12,0.768,Dotoma,KOKRAJHAR,2022_08
198,2,2,1,3,2.45,8.12,0.768,"Bongaigaon
(Pt)",BONGAIGAON,2022_08
247,2,2,1,3,2.45,8.12,0.768,Mazbat,UDALGURI,2022_08
209,3,1,2,2,2.45,8.12,0.768,Koya,KAMRUP,2022_08
217,3,1,2,2,2.45,8.12,0.768,"North
Guwahati",KAMRUP,2022_08
170,2,3,1,2,2.45,8.12,0.768,Titabor,JORHAT,2022_08
223,3,2,1,2,2.45,8.12,0.768,"Pachim
Nalbari",NALBARI,2022_08
279,2,2,3,1,2.45,8.12,0.768,Sonari,CHARAIDEO,2022_08
102,2,1,1,3,2.24,8.66,0.795,Bhowraguri,KOKRAJHAR,2022_08
201,2,1,1,3,2.24,8.66,0.795,Sidli (Pt-II),BONGAIGAON,2022_08
241,2,1,1,3,2.24,8.66,0.795,Khoirabari (Pt),UDALGURI,2022_08
242,2,1,1,3,2.24,8.66,0.795,Pathorighat (Pt),UDALGURI,2022_08
268,2,1,1,3,2.24,8.66,0.795,Kalaigaon (Pt),UDALGURI,2022_08
169,3,1,1,2,2.24,8.66,0.795,Teok,JORHAT,2022_08
191,2,3,1,1,2.24,8.66,0.795,Nilambazar,KARIMGANJ,2022_08
