Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
,,,,120,114565,PARTHA KUMAR NATH,18-Feb-2021 03:59 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,120,112592,FOKRUL ISLAM MAZUMDER,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,121,109213,PAWAN COMMUNICATIONS PRIVATE LIMITED,18-Feb-2021 10:05 AM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,121,112637,R S PROJECTS,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,122,112036,PINTU PAUL,17-Feb-2021 10:20 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,122,112658,M/S ANAND,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,123,107954,Power Tools and Engineering,17-Feb-2021 07:07 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,123,112760,ARIFUDDIN AHMED,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,124,113397,PRADIP KUMAR PAUL,18-Feb-2021 12:28 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,124,112821,GULGULIA TRADE PRIVATE LIMITED,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,125,112832,Pranab Nath,18-Feb-2021 10:09 AM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,125,112828,S S ENTERPRISE,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,126,108245,PRINCE AGRO MACHINERY,13-Feb-2021 07:07 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,126,112832,Pranab Nath,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,127,110939,PROVASH DAS LASKAR,17-Feb-2021 04:43 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,127,112842,MMR Enterprise,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,128,110565,PUJA CONSTRUCTION,17-Feb-2021 09:18 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,128,112866,R A ENTERPRISE,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,129,107113,PULAK NATH,10-Feb-2021 08:24 AM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,129,112876,JAMAL HUSSAIN LASKAR,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,130,111542,PUSHPANJALI ENTRADE PRIVATE LIMITED,17-Feb-2021 07:43 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,130,112887,IRSHAD RASUL BARLASKAR,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,131,112866,R A ENTERPRISE,18-Feb-2021 10:19 AM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,131,112908,M/S SAIDUL ALAM MAZUMDER,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,132,109923,Ranjit Bhattacharjee,16-Feb-2021 10:02 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,132,112922,SANDEEP NATH,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,133,114557,RATNAKAR BHATTACHARJEE,18-Feb-2021 03:59 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,133,112940,DEEP KUMAR RABHA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,134,113204,Rausheena Udyog Limited,18-Feb-2021 11:52 AM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,134,112957,RUHUL AMIN BARBHUIYA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,135,110427,Rean Infracon Private Limited,17-Feb-2021 03:29 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,135,112967,LAJIK BRAHMA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,136,112231,R F CONSTRUCTION and CONSULTANCY,17-Feb-2021 11:57 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,136,112968,MONIR UDDIN,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,137,113600,RICHCON ENGINEERING COMPANY,18-Feb-2021 02:51 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,137,112992,Badrul Islam Barbhuiya,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,138,114279,Rohit Construction,18-Feb-2021 03:41 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,138,113041,Trans Virtual Pvt Ltd,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,139,111150,R. R. CONSTRUCTION,17-Feb-2021 05:52 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,139,113043,ZED ENGINEERS,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,140,112637,R S PROJECTS,18-Feb-2021 06:40 AM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,140,113055,AHMED HASSAN LASKAR,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,141,112957,RUHUL AMIN BARBHUIYA,18-Feb-2021 10:54 AM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,141,113101,DEBASISH BHOWMIK,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,142,109949,SABITA CHAKRABORTY,17-Feb-2021 09:11 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,142,113149,Dochania and Company Private Limited,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,143,111006,SABUL HUSSAIN LASKAR,17-Feb-2021 05:05 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,143,113181,ANCHAR HUSSAIN BARBHUIYA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,144,108810,SAHARUL AMIN BARBHUIYA,17-Feb-2021 02:42 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,144,113200,SOUMITRA DAS,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,145,112001,SAMBHU BHUSAN DEB,17-Feb-2021 10:11 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,145,113204,Rausheena Udyog Limited,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,146,112922,SANDEEP NATH,18-Feb-2021 10:46 AM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,146,113216,ABDUL MANNAN,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,147,109773,Sanjay Kr. Patoa,18-Feb-2021 12:52 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,147,113281,CHAKRABORTY AND SONS,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,148,107674,SANJIT KUMAR DAS,11-Feb-2021 10:34 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,148,113307,North Eastern Agro Services,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,149,112023,SANKAR KUMAR PAUL,17-Feb-2021 10:15 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,149,113317,BINNI CONSTRUCTION PVT LTD,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,150,109512,SANKAR SAHA,16-Feb-2021 05:08 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,150,113324,Diganta Kumar Medhi,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,151,113582,SARASIYA SOLAR LIMITED,18-Feb-2021 01:02 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,151,113348,vishal trade links,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,152,110935,SARAWGI AND SONS,17-Feb-2021 04:43 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,152,113351,PADMAVATI CONSTRUCTION,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,153,107416,SELIM UDDIN MAZUMDER,11-Feb-2021 09:08 AM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,153,113357,MOHAMMED ZAHANGIR ALOM,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,154,110482,SHREE ANANT UDYOG,17-Feb-2021 12:55 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,154,113394,NEZONE TECHNO INDIA PVT LTD,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,155,113684,SHREE MANSA INDUSTRIES,18-Feb-2021 01:17 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,155,113397,PRADIP KUMAR PAUL,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,156,109966,SHYAMAPADA CHOUDHURY,17-Feb-2021 09:02 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,156,113401,KUTUB UDDIN MAZARBHUIYA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,157,113687,SITANGSHU DAS,18-Feb-2021 02:05 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,157,113464,Luit Construction,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,158,112002,SMITA PAUL,17-Feb-2021 10:08 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,158,113508,M/S MAHIMA ENTERPRISE,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,159,112033,SOUMEN BHATTACHARJEE,17-Feb-2021 10:20 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,159,113531,Md. Mahsen Ali,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,160,113200,SOUMITRA DAS,18-Feb-2021 11:50 AM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,160,113582,SARASIYA SOLAR LIMITED,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,161,111569,Sri Debadib Das,17-Feb-2021 07:50 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,161,113600,RICHCON ENGINEERING COMPANY,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,162,111247,Sri Pankaj Kalita,17-Feb-2021 06:19 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,162,113610,Build worth Trade Engineers,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,163,110703,Sri Sanjoy Roy,17-Feb-2021 02:51 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,163,113649,MP AGARWALA PVT.LTD,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,164,112828,S S ENTERPRISE,18-Feb-2021 10:07 AM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,164,113684,SHREE MANSA INDUSTRIES,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,165,111311,SUBIR SARKAR,17-Feb-2021 06:39 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,165,113687,SITANGSHU DAS,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,166,112376,SUBRATA BHOWMICK,18-Feb-2021 03:34 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,166,113693,WORKCEE,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,167,114273,SUDIP BHOWMICK,18-Feb-2021 03:04 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,167,113852,ASSOCIATED TECHNOLOGIE,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,168,113884,Sulekha Devi,18-Feb-2021 01:51 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,168,113884,Sulekha Devi,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,169,109193,SULTAN AHMED,16-Feb-2021 12:17 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,169,113990,ALTAF HUSSAIN BARBHUIYA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,170,107114,SUMAN DEB,10-Feb-2021 08:31 AM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,170,114005,BAPPA PAUL,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,171,106918,Sunshine Overseas Pvt. Ltd.,17-Feb-2021 06:27 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,171,114010,DWIBAN KUMAR BARO,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,172,111747,SURYA INTERNATIONAL,17-Feb-2021 08:40 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,172,114039,HARI SUKH,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,173,108516,Swapan Talukdar,14-Feb-2021 10:01 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,173,114049,Frontier Sales Corporation,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,174,112313,Swaraj Infrastructure,18-Feb-2021 12:34 AM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,174,114058,Landmark Engineering,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,175,110455,TAJ UDDIN,17-Feb-2021 12:48 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,175,114065,ASHOKE KUMAR DAS,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,176,108786,TANUJ KUMAR GOGOI,15-Feb-2021 04:25 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,176,114146,M/s B.S. Enterprise (Prop. Bittu Sarkar),INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,177,110550,T.K.DAS N CO,17-Feb-2021 03:35 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,177,114152,BAPAN GOSWAMI,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,178,113041,Trans Virtual Pvt Ltd,18-Feb-2021 11:15 AM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,178,114220,BIJIT BRAHMA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,179,111380,UCN CONSTRUCTION COMPANY PRIVATE LIMITED,17-Feb-2021 07:01 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,179,114229,atw india pvt ltd,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,180,111772,UTTAM KUMAR PAUL,17-Feb-2021 08:48 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,180,114236,KRISHNA ENGINEERINGS,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,181,111638,VISHAL ROY,17-Feb-2021 08:07 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,181,114240,ABUL FAZAL MAZUMDER,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,182,111541,VISHAL ROY,17-Feb-2021 07:51 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,182,114273,SUDIP BHOWMICK,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,183,113348,vishal trade links,18-Feb-2021 12:20 PM,Accepted-AOC,As per the financial evaluation minutes rates has been fixed,23-Jul-2021 12:47 PM,183,114279,Rohit Construction,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
