S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,187,112265,LEGACY CONSULTANCY PVT. LTD,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,187,110161,M/S FIRMCO(INDIA),17-Feb-2021 09:03 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,188,112304,PRODIP GOGOI,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,188,108106,M/S HITECH INDUSTRIES,13-Feb-2021 12:12 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,189,112309,R D Water System Pvt. Ltd,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,189,113289,M/S Hygienic World,18-Feb-2021 12:14 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,190,112346,H.R . BUILDERS,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,190,107998,M/S JAGRITRI ENTERPRISE,18-Feb-2021 01:27 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,191,112388,SUBRATA BHOWMICK,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,191,107986,M/S J.K. TRADERS,12-Feb-2021 06:29 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,192,112405,KEA CONSULTANTS PVT.LTD,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,192,109482,M/S MAA AYNA CONSTRUCTION,16-Feb-2021 04:40 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,193,112426,JEWEL AHMED,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,193,112864,M/S MAA ENTERPRISE,18-Feb-2021 10:21 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,194,112439,BITUPAN KUMAR BARUAH,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,194,111367,M/s Macrocosm Builders,17-Feb-2021 06:55 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,195,112454,SRI HIRANYA GOGOI,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,195,114012,M/S MANSAROVAR ENGINEERS,18-Feb-2021 02:13 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,196,112483,Sri Porag Kakoty,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,196,114007,M/S Mayur Associates,18-Feb-2021 02:12 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,197,112486,M/S Afcons,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,197,108601,M/S NEXT,15-Feb-2021 10:30 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,198,112502,R. B. Enterprise,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,198,112030,M/S ONE STAR ENGINEERING,17-Feb-2021 10:18 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,199,112526,LABAJIT KALITA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,199,107577,M/S P AND P ENTERPRISE,11-Feb-2021 06:20 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,200,112531,M/S R.S. Enterprise,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,200,109605,M/S PEACE ASSOCIATE,16-Feb-2021 06:17 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,201,112576,KV Kargil Developer Private Limited,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,201,108225,M/S P.M.TRADERS,13-Feb-2021 06:33 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,202,112598,M/S DJ ENTERPRISE,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,202,112531,M/S R.S. Enterprise,18-Feb-2021 03:05 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,203,112634,R S PROJECTS,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,203,113720,M/S S.A. TRADING,18-Feb-2021 01:19 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,204,112655,M/S ANAND,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,204,111593,M/S Saturn Electricals,17-Feb-2021 07:55 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,205,112680,RUPAM DUTTA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,205,112263,M/s S.B. Engineering,18-Feb-2021 12:15 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,206,112749,BICHITRA PHUKAN,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,206,112921,M/S SHIVCO (INDIA),18-Feb-2021 02:06 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,207,112751,M/S UTISH ENTERPRISE,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,207,113038,M/S SUN ENTERPRISE,18-Feb-2021 11:15 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,208,112768,ARIFUDDIN AHMED,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,208,112751,M/S UTISH ENTERPRISE,18-Feb-2021 09:16 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,209,112771,ABHIJIT NATH,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,209,108823,MUKTI ENTERPRISE,15-Feb-2021 05:29 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,210,112798,MAKHON GOGOI,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,210,113432,MUKUL BORA,18-Feb-2021 12:37 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,211,112815,TARUN HAZARIKA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,211,107304,NABAJYOTI BORAH,10-Feb-2021 04:33 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,212,112822,RIJU CHANGKAKOTI,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,212,110311,Naruttam Changmai,18-Feb-2021 11:46 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,213,112847,PRODIP RAJKHOWA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,213,109544,Natsakee Incorporation,18-Feb-2021 01:20 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,214,112864,M/S MAA ENTERPRISE,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,214,109400,NAVIN KUMAR PODDAR,16-Feb-2021 03:11 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,215,112870,SRI PRONAB BORAH,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,215,109632,NECCON POWER & INFRA LTD,16-Feb-2021 06:28 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,216,112897,DEEP KUMAR RABHA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,216,114061,NILOTPAL BORAH,18-Feb-2021 02:22 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,217,112921,M/S SHIVCO (INDIA),INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,217,109098,NIPUL KUMAR BORTHAKUR,16-Feb-2021 10:32 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,218,112923,Ashim Handique,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,218,108082,OK Enterprise,18-Feb-2021 10:37 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,219,112925,AJIT BORAH,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,219,111855,O P KANDOI AND CO PVT LTD,17-Feb-2021 09:07 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,220,112937,LAJIK BRAHMA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,220,113376,PADMAVATI CONSTRUCTION,18-Feb-2021 12:26 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,221,112941,MS Embee Associates,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,221,109474,PALLAB SARMAH,16-Feb-2021 04:31 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,222,112949,DIPU KUMAR BORAH,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,222,113774,Pankaj Chetia,18-Feb-2021 01:33 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,223,112951,RAJU DAS,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,223,113992,Pankaj Choudhury,18-Feb-2021 02:09 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,224,112962,DIGANTA BORUAH,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,224,112061,PANKAJ KHANIKAR,17-Feb-2021 10:31 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,225,112973,BORNIL BURAGOHAIN,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,225,109325,PARAG DUTTA,18-Feb-2021 12:04 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,226,112982,BIJU GOGOI,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,226,113681,PARAMANANDA BORAH,18-Feb-2021 02:03 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,227,112989,RANJIT KUMAR BORAH,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,227,111585,PARAN BORKAKOTY,17-Feb-2021 07:54 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,228,113036,Kaustav Saikia,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,228,114138,Parthib Bora,18-Feb-2021 02:35 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,229,113038,M/S SUN ENTERPRISE,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,229,110126,Pavi Engineering,17-Feb-2021 06:57 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,230,113062,RIBON BORAH,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,230,109198,PAWAN COMMUNICATIONS PRIVATE LIMITED,18-Feb-2021 10:17 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,231,113063,ZED ENGINEERS,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,231,107950,Power Tools and Engineering,17-Feb-2021 01:25 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,232,113086,PUSHPANJALI ENTRADE PRIVATE LIMITED,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,232,110292,PRABAL RAJKHOWA,17-Feb-2021 11:23 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,233,113087,DEBABRAT DUTTA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,233,113285,PRABHDIP SINGH,18-Feb-2021 12:29 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,234,113089,SHREE GANESH MARKETING,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,234,113613,PRADIP KALITA,18-Feb-2021 01:08 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,235,113093,RAMEN BORAH,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,235,109263,PRAKASH JYOTI GOGOI,16-Feb-2021 01:26 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,236,113133,City Heart Offset,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,236,111273,Prakash Saikia,17-Feb-2021 06:28 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,237,113145,FARMCO INDIA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,237,113793,PRANAB PHUKAN,18-Feb-2021 01:53 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,238,113150,BISWAJIT BHUYAN,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,238,113539,PRANJAL BORCHETIA,18-Feb-2021 12:54 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,239,113153,Yuvika Enterprise,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,239,111032,PRANJAL KUMAR PARASAR,17-Feb-2021 05:16 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,240,113156,MAKHAN HUSSAIN,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,240,114475,PRANJAL PROTIM SAIKIA,18-Feb-2021 03:42 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,241,113159,JITEN URANG,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,241,110473,Prasanta Kumar Baishya,17-Feb-2021 12:54 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,242,113183,Rausheena Udyog Limited,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,242,110225,Prasanta Kumar Borthakur,17-Feb-2021 10:40 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,243,113189,SRI HANUMAN HARDWARE AND ELECTRICAL STORES,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,243,108240,PRINCE AGRO MACHINERY,13-Feb-2021 07:01 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,244,113194,Friend Enterprise,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,244,111767,PRIYA BORAH,17-Feb-2021 08:49 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,245,113223,KAMAKHYA ENTERPRISES,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,245,112304,PRODIP GOGOI,18-Feb-2021 12:38 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,246,113225,SIda Nanda Das,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,246,112847,PRODIP RAJKHOWA,18-Feb-2021 10:26 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,247,113226,TIKENDRAJIT NATH,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,247,113457,PRONAB JYOTI BORUAH,18-Feb-2021 12:39 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,248,113228,BISWAJIT BORAH,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,248,113086,PUSHPANJALI ENTRADE PRIVATE LIMITED,18-Feb-2021 11:29 AM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,249,113239,SHANKAR HARDWARE STORES,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,249,113466,Rajdhani Associates,18-Feb-2021 03:04 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,250,113240,HIMANGSU BHARALI,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,250,111983,RAJIB BARUAH,17-Feb-2021 10:26 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,251,113273,YUVARAJ UPADHYAYA,INR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,251,110708,RAJIB LOCHAN DUTTA,17-Feb-2021 02:55 PM,Accepted-AOC,As per the financial evaluation minutes rate has been fixed,23-Jul-2021 04:26 PM,AOC
