pwd_loss_id,disaster_id,department_id,length_affected_km,roads_closed,length_pukka_mdr,length_pukka_vr,length_kuccha_mdr,length_kuccha_vr,jcb_deployed_department,jcb_deployed_hired,dosers_deployed,tipper_deployed,status,entry_by,entry_date,ip_addr,RecordStatus,roadopeningdate1,roadopeningdate2,roadopeningdate3,roadopens1,roadopens2,roadopens3,length_pukka_sh,length_kuccha_sh,pwd_bridge,pwd_culvert,circle_id,division_id,updated_by,incidentdate,CId,circle,division_name,district_best,district_alternative,subdistrict_best,subdistrict_alternative,tehsil_best,object_id,tehsil_alt,tehsil_alt_object_id
4078,19177,38,0.23,0,0.0,0.23,0.0,0.0,1,1,0,2,Active,2191,2022-07-30 16:34:37.797,49.36.190.23,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1016,1020,,26-07-2022,1016.0,15TH CIRCLE UNA,Una,Una,,Una,,UNA,02-029-00069,,
4079,19177,38,0.0,0,0.0,0.0,0.0,0.0,3,0,0,0,Active,2191,2022-07-30 16:35:29.240,49.36.190.23,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1016,1021,,26-07-2022,1016.0,15TH CIRCLE UNA,Bharwain,Chamba,,Bhattiyat,,BHATTIYAT,02-023-00001,,
4080,19177,38,0.66,0,0.065,0.595,0.0,0.0,3,0,1,2,Active,2191,2022-07-30 16:39:09.460,49.36.190.23,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1016,1021,,26-07-2022,1016.0,15TH CIRCLE UNA,Bharwain,Chamba,,Bhattiyat,,BHATTIYAT,02-023-00001,,
4081,19178,38,0.3,0,0.0,0.3,0.0,0.0,1,1,0,2,Active,2191,2022-07-30 16:41:31.407,49.36.190.23,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1016,1020,,28-07-2022,1016.0,15TH CIRCLE UNA,Una,Una,,Una,,UNA,02-029-00069,,
4082,19192,38,0.5,7,0.0,0.5,0.0,0.0,1,6,0,0,Active,2111,2022-07-31 13:11:18.613,117.214.219.67,2,2022-07-30 00:00:00.000,2022-07-31 00:00:00.000,2022-08-01 00:00:00.000,7,7.0,7,0.0,0.0,0,0,1013,1017,,30-07-2022,1013.0,6th CIRCLE KULLU,Banjar,Chamba,,Saluni,,SALUNI,02-023-00007,,
4083,19226,38,0.6,0,0.0,0.6,0.0,0.0,1,1,0,2,Active,2191,2022-08-01 16:43:48.953,49.36.190.111,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1016,1020,,29-07-2022,1016.0,15TH CIRCLE UNA,Una,Una,,Una,,UNA,02-029-00069,,
4084,19228,38,0.5,7,0.0,0.5,0.0,0.0,1,6,0,0,Active,2111,2022-08-01 17:19:08.997,117.215.241.198,0,2022-07-30 00:00:00.000,2022-07-31 00:00:00.000,2022-08-01 00:00:00.000,7,7.0,7,0.0,0.0,0,0,1013,1017,,31-07-2022,1013.0,6th CIRCLE KULLU,Banjar,Chamba,,Saluni,,SALUNI,02-023-00007,,
4085,19174,1041,59.0,7,0.0,37.0,0.0,22.0,0,3,0,0,Active,4342,2022-08-02 11:22:17.363,117.242.105.16,2,2022-07-30 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,7,0.0,0,0.0,0.0,0,0,1009,69,,30-07-2022,1009.0,"  11TH CIRCLE, RAMPUR",Kumarsain,Shimla,,Kumarsain,,KUMHARSAIN,02-033-00039,,
4086,19210,1041,148.0,19,0.0,109.0,0.0,39.0,0,8,0,0,Deleted,4342,2022-08-02 11:39:21.790,117.242.105.16,0,2022-08-01 00:00:00.000,2022-08-02 00:00:00.000,2022-08-06 00:00:00.000,3,9.0,7,0.0,0.0,0,8,1009,69,,31-07-2022,1009.0,"  11TH CIRCLE, RAMPUR",Kumarsain,Shimla,,Kumarsain,,KUMHARSAIN,02-033-00039,,
4087,19211,1041,148.0,19,0.0,108.0,0.0,40.0,0,8,0,0,Deleted,4342,2022-08-02 11:42:28.217,117.242.105.16,0,2022-08-02 00:00:00.000,2022-08-04 00:00:00.000,2022-08-06 00:00:00.000,12,1.0,6,0.0,0.0,0,8,1009,69,,01-08-2022,1009.0,"  11TH CIRCLE, RAMPUR",Kumarsain,Shimla,,Kumarsain,,KUMHARSAIN,02-033-00039,,
4088,19211,1041,148.0,19,0.0,108.0,0.0,40.0,0,8,0,0,Active,4342,2022-08-02 11:42:28.293,117.242.105.16,2,2022-08-02 00:00:00.000,2022-08-04 00:00:00.000,2022-08-06 00:00:00.000,12,1.0,6,0.0,0.0,0,8,1009,69,,01-08-2022,1009.0,"  11TH CIRCLE, RAMPUR",Kumarsain,Shimla,,Kumarsain,,KUMHARSAIN,02-033-00039,,
4089,19154,1041,0.5,0,0.0,0.5,0.0,0.0,0,1,0,1,Active,4340,2022-08-02 12:29:53.660,117.206.205.246,2,2022-07-28 00:00:00.000,2022-07-29 00:00:00.000,2022-07-29 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,1025,,28-07-2022,1018.0,5TH CIRCLE PALAMPUR,Jaisinghpur,Kangra,,Jaisinghpur,,JAISINGHPUR,02-024-02119,,
4090,19154,1041,2.0,4,0.0,2.0,0.0,0.0,0,5,0,3,Active,4340,2022-08-02 12:37:48.847,117.206.205.246,2,2022-07-28 00:00:00.000,2022-07-29 00:00:00.000,2022-07-30 00:00:00.000,0,2.0,2,0.0,0.0,0,1,1018,22,,28-07-2022,1018.0,5TH CIRCLE PALAMPUR,Shahpur,Kangra,,Shahpur,,SHAHPUR,02-024-02130,,
4091,19154,1041,18.0,0,0.0,18.0,0.0,0.0,5,3,0,6,Active,4340,2022-08-02 12:51:56.980,117.206.205.246,2,2022-07-28 00:00:00.000,2022-07-29 00:00:00.000,2022-07-29 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,1026,,28-07-2022,1018.0,5TH CIRCLE PALAMPUR,Tanda,Kangra,,Indora,,INDORA,02-024-02118,,
4092,19154,1041,7.0,0,0.0,7.0,0.0,0.0,2,10,0,0,Active,4340,2022-08-02 12:58:18.290,117.206.205.246,2,2022-07-28 00:00:00.000,2022-07-29 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,1025,,28-07-2022,1018.0,5TH CIRCLE PALAMPUR,Jaisinghpur,Kangra,,Jaisinghpur,,JAISINGHPUR,02-024-02119,,
4093,19227,38,0.5,29,0.0,0.5,0.0,0.0,4,14,2,0,Active,2111,2022-08-02 12:58:37.620,117.215.241.191,2,2022-08-01 00:00:00.000,2022-08-01 00:00:00.000,2022-08-03 00:00:00.000,10,19.0,19,0.0,0.0,0,0,1013,1017,,01-08-2022,1013.0,6th CIRCLE KULLU,Banjar,Chamba,,Saluni,,SALUNI,02-023-00007,,
4095,19227,38,0.1,10,0.0,0.1,0.0,0.0,0,0,5,0,Active,2111,2022-08-02 13:01:53.183,117.215.241.191,2,2022-08-01 00:00:00.000,2022-08-01 00:00:00.000,2022-08-03 00:00:00.000,6,4.0,4,0.0,0.0,0,0,1013,79,,01-08-2022,1013.0,6th CIRCLE KULLU,Manali,Kullu,,Manali,,MANALI,02-026-00015,,
4097,19155,1041,0.3,0,0.0,0.3,0.0,0.0,1,0,0,0,Active,4340,2022-08-02 15:05:49.117,117.206.205.246,2,2022-07-29 00:00:00.000,2022-07-30 00:00:00.000,2022-07-30 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,1025,,29-07-2022,1018.0,5TH CIRCLE PALAMPUR,Jaisinghpur,Kangra,,Jaisinghpur,,JAISINGHPUR,02-024-02119,,
4098,19155,1041,1.5,0,0.0,1.5,0.0,0.0,0,1,0,1,Active,4340,2022-08-02 15:08:00.003,117.206.205.246,2,2022-07-29 00:00:00.000,2022-07-30 00:00:00.000,2022-07-30 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,18,,29-07-2022,1018.0,5TH CIRCLE PALAMPUR,Dharamshala,Kangra,Kangra,Shahpur,Dharmsala,SHAHPUR,02-024-02130,,
4099,19155,1041,20.0,0,0.0,20.0,0.0,0.0,3,14,0,0,Active,4340,2022-08-02 15:21:43.097,117.206.205.246,2,2022-07-29 00:00:00.000,2022-07-30 00:00:00.000,2022-07-30 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,1055,,29-07-2022,1018.0,5TH CIRCLE PALAMPUR,Bhawarna,Kangra,Shimla,Fatehpur,,FATEHPUR,02-024-02116,,
4100,19155,1041,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,Deleted,4340,2022-08-02 15:23:19.623,117.206.205.246,0,2022-07-29 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,1026,,29-07-2022,1018.0,5TH CIRCLE PALAMPUR,Tanda,Kangra,,Indora,,INDORA,02-024-02118,,
4101,19155,1041,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,Deleted,4340,2022-08-02 15:24:19.317,117.206.205.246,0,2022-07-29 00:00:00.000,2022-07-30 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,1026,,29-07-2022,1018.0,5TH CIRCLE PALAMPUR,Tanda,Kangra,,Indora,,INDORA,02-024-02118,,
4102,19155,1041,30.0,0,0.0,30.0,0.0,0.0,8,1,0,2,Active,4340,2022-08-02 15:27:53.340,117.206.205.246,2,2022-07-29 00:00:00.000,2022-07-30 00:00:00.000,2022-07-30 00:00:00.000,0,0.0,0,0.0,0.0,0,1,1018,1026,,29-07-2022,1018.0,5TH CIRCLE PALAMPUR,Tanda,Kangra,,Indora,,INDORA,02-024-02118,,
4103,19257,1041,0.6,0,0.0,0.6,0.0,0.0,1,0,0,0,Active,4340,2022-08-02 15:42:20.060,117.206.205.246,2,2022-07-31 00:00:00.000,2022-08-01 00:00:00.000,2022-08-01 00:00:00.000,0,0.0,0,0.0,0.0,0,1,1018,1025,,31-08-2022,1018.0,5TH CIRCLE PALAMPUR,Jaisinghpur,Kangra,,Jaisinghpur,,JAISINGHPUR,02-024-02119,,
4104,19258,1041,9.0,0,0.0,9.0,0.0,0.0,3,0,0,0,Active,4340,2022-08-02 15:50:50.557,117.206.205.246,2,2022-08-01 00:00:00.000,2022-08-02 00:00:00.000,2022-08-02 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,1025,,01-08-2022,1018.0,5TH CIRCLE PALAMPUR,Jaisinghpur,Kangra,,Jaisinghpur,,JAISINGHPUR,02-024-02119,,
4105,19258,1041,7.0,0,0.0,7.0,0.0,0.0,6,0,0,0,Deleted,4340,2022-08-02 15:54:03.743,117.206.205.246,0,2022-08-01 00:00:00.000,2022-08-02 00:00:00.000,2022-08-02 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,1055,,01-08-2022,1018.0,5TH CIRCLE PALAMPUR,Bhawarna,Kangra,Shimla,Fatehpur,,FATEHPUR,02-024-02116,,
4106,19258,1041,9.0,0,3.0,6.0,0.0,0.0,0,6,0,0,Active,4340,2022-08-02 15:59:39.113,117.206.205.246,2,2022-08-01 00:00:00.000,2022-08-02 00:00:00.000,2022-08-02 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,1055,,01-08-2022,1018.0,5TH CIRCLE PALAMPUR,Bhawarna,Kangra,Shimla,Fatehpur,,FATEHPUR,02-024-02116,,
4107,19258,1041,3.0,0,0.0,3.0,0.0,0.0,3,0,0,0,Active,4340,2022-08-02 16:07:19.770,117.206.205.246,2,2022-08-01 00:00:00.000,2022-08-02 00:00:00.000,2022-08-02 00:00:00.000,0,0.0,0,0.0,0.0,1,0,1018,20,,01-08-2022,1018.0,5TH CIRCLE PALAMPUR,Palampur,Kangra,,Palampur,,PALAMPUR,02-024-02128,,
4108,19263,1041,214.945,20,91.055,45.9455,0.0,77.0,0,5,0,0,Deleted,6369,2022-08-02 16:46:09.053,117.215.252.90,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,20,0.0,0,0.0,0.0,0,0,1014,1018,,06-07-2022,1014.0,JOGINDERNAGAR CIRCLE,Jogindernagar,Mandi,,Jogindarnagar,,JOGINDAR NAGAR,02-027-00024,,
4109,19263,1041,214.0,20,91.055,45.945,0.0,77.0,0,5,0,0,Active,6369,2022-08-02 16:49:23.123,117.215.254.19,0,2022-07-06 00:00:00.000,2022-07-07 00:00:00.000,2022-07-08 00:00:00.000,20,0.0,0,0.0,0.0,0,0,1014,1018,,06-07-2022,1014.0,JOGINDERNAGAR CIRCLE,Jogindernagar,Mandi,,Jogindarnagar,,JOGINDAR NAGAR,02-027-00024,,
4110,19283,1041,55.0,11,0.0,24.0,0.0,31.0,0,4,0,0,Deleted,4342,2022-08-02 16:50:08.220,117.242.105.16,0,2022-08-02 00:00:00.000,2022-08-06 00:00:00.000,2022-08-10 00:00:00.000,4,5.0,2,0.0,0.0,0,2,1009,69,,02-08-2022,1009.0,"  11TH CIRCLE, RAMPUR",Kumarsain,Shimla,,Kumarsain,,KUMHARSAIN,02-033-00039,,
4111,19283,1041,55.0,11,0.0,24.0,0.0,31.0,0,4,0,0,Deleted,4342,2022-08-02 16:50:08.453,117.242.105.16,0,2022-08-02 00:00:00.000,2022-08-06 00:00:00.000,2022-08-10 00:00:00.000,4,5.0,2,0.0,0.0,0,2,1009,69,,02-08-2022,1009.0,"  11TH CIRCLE, RAMPUR",Kumarsain,Shimla,,Kumarsain,,KUMHARSAIN,02-033-00039,,
4112,19283,1041,55.0,11,0.0,24.0,0.0,31.0,0,4,0,0,Deleted,4342,2022-08-02 16:50:08.763,117.242.105.16,0,2022-08-02 00:00:00.000,2022-08-06 00:00:00.000,2022-08-10 00:00:00.000,4,5.0,2,0.0,0.0,0,2,1009,69,,02-08-2022,1009.0,"  11TH CIRCLE, RAMPUR",Kumarsain,Shimla,,Kumarsain,,KUMHARSAIN,02-033-00039,,
4113,19283,1041,55.0,11,0.0,24.0,0.0,31.0,0,4,0,0,Deleted,4342,2022-08-02 16:50:08.810,117.242.105.16,0,2022-08-02 00:00:00.000,2022-08-06 00:00:00.000,2022-08-10 00:00:00.000,4,5.0,2,0.0,0.0,0,2,1009,69,,02-08-2022,1009.0,"  11TH CIRCLE, RAMPUR",Kumarsain,Shimla,,Kumarsain,,KUMHARSAIN,02-033-00039,,
4114,19283,1041,55.0,11,0.0,24.0,0.0,31.0,0,4,0,0,Active,4342,2022-08-02 16:50:08.903,117.242.105.16,2,2022-08-02 00:00:00.000,2022-08-06 00:00:00.000,2022-08-10 00:00:00.000,4,5.0,2,0.0,0.0,0,2,1009,69,,02-08-2022,1009.0,"  11TH CIRCLE, RAMPUR",Kumarsain,Shimla,,Kumarsain,,KUMHARSAIN,02-033-00039,,
4115,19267,1041,122.955,20,71.5,22.455,0.0,29.0,2,6,0,0,Active,6369,2022-08-02 16:56:51.800,117.215.242.44,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,20,0.0,0,0.0,0.0,0,0,1014,1018,,15-07-2022,1014.0,JOGINDERNAGAR CIRCLE,Jogindernagar,Mandi,,Jogindarnagar,,JOGINDAR NAGAR,02-027-00024,,
4116,19285,1041,1.3,0,0.0,1.3,0.0,0.0,2,0,0,0,Active,4340,2022-08-03 10:54:30.897,117.212.78.201,2,2022-08-02 00:00:00.000,2022-08-03 00:00:00.000,2022-08-03 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,1025,,02-08-2022,1018.0,5TH CIRCLE PALAMPUR,Jaisinghpur,Kangra,,Jaisinghpur,,JAISINGHPUR,02-024-02119,,
4117,19285,1041,2.0,0,0.0,2.0,0.0,0.0,0,2,0,1,Active,4340,2022-08-03 10:56:08.450,117.212.78.201,2,2022-08-02 00:00:00.000,2022-08-03 00:00:00.000,2022-08-03 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,18,,02-08-2022,1018.0,5TH CIRCLE PALAMPUR,Dharamshala,Kangra,Kangra,Shahpur,Dharmsala,SHAHPUR,02-024-02130,,
4118,19286,1041,27.0,0,0.0,27.0,0.0,0.0,0,3,0,1,Active,4340,2022-08-03 11:17:57.847,117.212.78.201,2,2022-08-03 00:00:00.000,2022-08-04 00:00:00.000,2022-08-04 00:00:00.000,0,0.0,0,0.0,0.0,0,2,1018,18,,03-08-2022,1018.0,5TH CIRCLE PALAMPUR,Dharamshala,Kangra,Kangra,Shahpur,Dharmsala,SHAHPUR,02-024-02130,,
4119,19266,1041,259.27,24,88.415,70.855,0.0,100.0,0,7,0,0,Active,6369,2022-08-03 11:25:24.023,117.212.103.48,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,24,0.0,0,0.0,0.0,0,0,1014,1018,,13-07-2022,1014.0,JOGINDERNAGAR CIRCLE,Jogindernagar,Mandi,,Jogindarnagar,,JOGINDAR NAGAR,02-027-00024,,
4120,19265,1041,149.3,11,58.8,30.5,0.0,60.0,0,3,0,0,Active,6369,2022-08-03 11:30:55.193,117.212.103.48,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,11,0.0,0,0.0,0.0,0,0,1014,1018,,12-07-2022,1014.0,JOGINDERNAGAR CIRCLE,Jogindernagar,Mandi,,Jogindarnagar,,JOGINDAR NAGAR,02-027-00024,,
4121,19265,1041,149.3,11,58.8,30.5,0.0,60.0,0,3,0,0,Deleted,6369,2022-08-03 11:31:25.440,117.212.103.48,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,11,0.0,0,0.0,0.0,0,0,1014,1018,,12-07-2022,1014.0,JOGINDERNAGAR CIRCLE,Jogindernagar,Mandi,,Jogindarnagar,,JOGINDAR NAGAR,02-027-00024,,
4122,19265,1041,149.3,11,58.8,30.5,0.0,60.0,0,3,0,0,Deleted,6369,2022-08-03 11:31:30.487,117.212.103.48,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,11,0.0,0,0.0,0.0,0,0,1014,1018,,12-07-2022,1014.0,JOGINDERNAGAR CIRCLE,Jogindernagar,Mandi,,Jogindarnagar,,JOGINDAR NAGAR,02-027-00024,,
4123,19265,1041,149.3,11,58.8,30.5,0.0,60.0,0,3,0,0,Deleted,6369,2022-08-03 11:35:24.313,117.212.103.48,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,11,0.0,0,0.0,0.0,0,0,1014,1018,,12-07-2022,1014.0,JOGINDERNAGAR CIRCLE,Jogindernagar,Mandi,,Jogindarnagar,,JOGINDAR NAGAR,02-027-00024,,
4124,19271,1041,46.0,1,46.0,0.0,0.0,0.0,0,1,0,0,Active,6369,2022-08-03 11:41:12.847,117.214.216.130,0,2022-07-21 00:00:00.000,2022-07-22 00:00:00.000,2022-07-22 00:00:00.000,1,0.0,0,0.0,0.0,0,0,1014,1018,,21-07-2022,1014.0,JOGINDERNAGAR CIRCLE,Jogindernagar,Mandi,,Jogindarnagar,,JOGINDAR NAGAR,02-027-00024,,
4125,19274,1041,40.1,3,33.0,3.1,0.0,4.0,0,1,0,0,Active,6369,2022-08-03 13:29:46.297,117.214.216.130,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,3,0.0,0,0.0,0.0,0,0,1014,1018,,26-07-2022,1014.0,JOGINDERNAGAR CIRCLE,Jogindernagar,Mandi,,Jogindarnagar,,JOGINDAR NAGAR,02-027-00024,,
4127,19246,38,0.5,44,0.0,0.5,0.0,0.0,4,15,0,2,Active,2111,2022-08-03 13:57:52.397,117.214.218.87,0,1900-01-01 00:00:00.000,2022-08-02 00:00:00.000,2022-08-03 00:00:00.000,29,15.0,15,0.0,0.0,0,0,1013,1017,,02-08-2022,1013.0,6th CIRCLE KULLU,Banjar,Chamba,,Saluni,,SALUNI,02-023-00007,,
4129,19246,38,0.6,2,0.0,0.6,0.0,0.0,1,2,0,1,Active,2111,2022-08-03 14:01:09.697,117.214.218.87,0,2022-08-02 00:00:00.000,2022-08-03 00:00:00.000,2022-08-10 00:00:00.000,2,2.0,2,0.0,0.0,0,0,1013,1016,,02-08-2022,1013.0,6th CIRCLE KULLU,Kullu-II,Kullu,,Kullu,,KULLU,02-026-00014,,
4130,19246,38,0.1,2,0.0,0.0,0.0,0.0,1,1,0,0,Active,2111,2022-08-03 14:03:06.080,117.214.218.87,2,2022-08-02 00:00:00.000,2022-08-02 00:00:00.000,2022-08-05 00:00:00.000,1,1.0,1,0.0,0.0,0,0,1013,79,,02-08-2022,1013.0,6th CIRCLE KULLU,Manali,Kullu,,Manali,,MANALI,02-026-00015,,
4131,19275,1041,5.61,1,0.0,5.61,0.0,0.0,0,0,0,0,Deleted,6369,2022-08-03 15:46:07.280,117.214.216.130,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1,0.0,0,0.0,0.0,0,0,1014,1018,,27-07-2022,1014.0,JOGINDERNAGAR CIRCLE,Jogindernagar,Mandi,,Jogindarnagar,,JOGINDAR NAGAR,02-027-00024,,
4132,19275,1041,5.61,1,0.0,5.61,0.0,0.0,0,0,0,0,Deleted,6369,2022-08-03 15:48:14.320,117.214.216.130,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1,0.0,0,0.0,0.0,0,0,1014,1018,,27-07-2022,1014.0,JOGINDERNAGAR CIRCLE,Jogindernagar,Mandi,,Jogindarnagar,,JOGINDAR NAGAR,02-027-00024,,
4133,19275,1041,5.61,1,0.0,2.61,0.0,3.0,0,0,0,0,Active,6369,2022-08-03 15:48:21.003,117.215.254.19,0,2022-07-27 00:00:00.000,2022-07-28 00:00:00.000,2022-07-28 00:00:00.000,1,0.0,0,0.0,0.0,0,0,1014,1018,,27-07-2022,1014.0,JOGINDERNAGAR CIRCLE,Jogindernagar,Mandi,,Jogindarnagar,,JOGINDAR NAGAR,02-027-00024,,
4134,19268,1041,46.0,1,46.0,0.0,0.0,0.0,0,1,0,0,Active,6369,2022-08-03 16:49:00.960,117.214.211.10,0,2022-07-18 00:00:00.000,2022-07-19 00:00:00.000,2022-07-19 00:00:00.000,1,0.0,0,0.0,0.0,0,0,1014,1018,,18-07-2022,1014.0,JOGINDERNAGAR CIRCLE,Jogindernagar,Mandi,,Jogindarnagar,,JOGINDAR NAGAR,02-027-00024,,
4135,19276,1041,117.425,18,71.6,18.825,0.0,27.0,0,5,0,0,Active,6369,2022-08-04 12:10:52.717,117.215.254.19,0,2022-07-28 00:00:00.000,2020-07-29 00:00:00.000,2022-07-29 00:00:00.000,18,0.0,0,0.0,0.0,0,0,1014,1018,,28-07-2022,1014.0,JOGINDERNAGAR CIRCLE,Jogindernagar,Mandi,,Jogindarnagar,,JOGINDAR NAGAR,02-027-00024,,
4136,2677,1041,200.0,0,1.0,20.0,20.0,100.0,0,0,0,0,Deleted,6369,2022-08-04 12:20:40.103,164.100.138.236,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1014,1018,,08-07-2020,1014.0,JOGINDERNAGAR CIRCLE,Jogindernagar,Mandi,,Jogindarnagar,,JOGINDAR NAGAR,02-027-00024,,
4137,19268,1041,46.0,1,46.0,0.0,0.0,0.0,0,1,0,0,Active,6369,2022-08-04 13:32:34.857,61.0.13.91,0,2022-07-18 00:00:00.000,2022-07-19 00:00:00.000,2022-07-19 00:00:00.000,1,0.0,0,0.0,0.0,0,0,1014,1018,,18-07-2022,1014.0,JOGINDERNAGAR CIRCLE,Jogindernagar,Mandi,,Jogindarnagar,,JOGINDAR NAGAR,02-027-00024,,
4138,19276,1041,117.425,18,71.6,18.825,0.0,27.0,0,5,0,0,Active,6369,2022-08-04 13:46:56.210,117.215.242.44,0,2022-07-28 00:00:00.000,2022-07-29 00:00:00.000,2022-07-29 00:00:00.000,18,0.0,0,0.0,0.0,0,0,1014,1018,,28-07-2022,1014.0,JOGINDERNAGAR CIRCLE,Jogindernagar,Mandi,,Jogindarnagar,,JOGINDAR NAGAR,02-027-00024,,
4139,19354,1041,2.0,0,0.0,2.0,0.0,0.0,1,0,0,0,Active,4340,2022-08-04 14:53:58.017,117.212.73.74,2,2022-08-04 00:00:00.000,2022-08-05 00:00:00.000,2022-08-05 00:00:00.000,0,0.0,0,0.0,0.0,0,1,1018,20,,04-08-2022,1018.0,5TH CIRCLE PALAMPUR,Palampur,Kangra,,Palampur,,PALAMPUR,02-024-02128,,
4140,19354,1041,0.4,0,0.0,0.4,0.0,0.0,0,0,0,0,Active,4340,2022-08-04 14:56:19.127,117.212.73.74,2,2022-08-04 00:00:00.000,2022-08-05 00:00:00.000,2022-08-05 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,1025,,04-08-2022,1018.0,5TH CIRCLE PALAMPUR,Jaisinghpur,Kangra,,Jaisinghpur,,JAISINGHPUR,02-024-02119,,
4142,17588,1041,131.9,14,90.0,18.9,0.0,23.0,2,4,0,0,Active,6369,2022-08-04 16:07:52.653,117.215.254.19,0,2022-07-05 00:00:00.000,2022-07-06 00:00:00.000,2022-07-06 00:00:00.000,14,0.0,0,0.0,0.0,0,0,1014,1018,,05-07-2022,1014.0,JOGINDERNAGAR CIRCLE,Jogindernagar,Mandi,,Jogindarnagar,,JOGINDAR NAGAR,02-027-00024,,
4143,19358,38,0.6,2,0.0,0.6,0.0,0.0,0,2,0,0,Active,2111,2022-08-04 18:10:27.177,117.215.246.169,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,2,2.0,2,0.0,0.0,0,0,1013,1016,,04-08-2022,1013.0,6th CIRCLE KULLU,Kullu-II,Kullu,,Kullu,,KULLU,02-026-00014,,
4144,19358,38,0.3,3,0.0,0.3,0.0,0.0,0,3,0,0,Active,2111,2022-08-04 18:13:37.650,117.215.246.169,2,2022-08-04 00:00:00.000,2022-08-04 00:00:00.000,2022-08-08 00:00:00.000,2,1.0,1,0.0,0.0,0,0,1013,79,,04-08-2022,1013.0,6th CIRCLE KULLU,Manali,Kullu,,Manali,,MANALI,02-026-00015,,
4145,19359,1041,54.0,8,21.0,4.0,0.0,29.0,0,0,0,0,Active,4342,2022-08-05 11:40:58.787,117.242.104.76,2,2022-08-04 00:00:00.000,2022-08-06 00:00:00.000,2022-08-10 00:00:00.000,2,5.0,1,0.0,0.0,0,0,1009,69,,03-08-2022,1009.0,"  11TH CIRCLE, RAMPUR",Kumarsain,Shimla,,Kumarsain,,KUMHARSAIN,02-033-00039,,
4146,19366,1041,4.0,0,0.0,4.0,0.0,0.0,0,3,0,2,Active,4340,2022-08-05 12:25:14.713,117.207.54.177,2,2022-08-05 00:00:00.000,2022-08-06 00:00:00.000,2022-08-06 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,18,,05-08-2022,1018.0,5TH CIRCLE PALAMPUR,Dharamshala,Kangra,Kangra,Shahpur,Dharmsala,SHAHPUR,02-024-02130,,
4147,19366,1041,2.0,0,0.0,2.0,0.0,0.0,1,0,0,0,Active,4340,2022-08-05 12:31:30.507,117.207.54.177,2,2022-08-05 00:00:00.000,2022-08-06 00:00:00.000,2022-08-06 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,1025,,05-08-2022,1018.0,5TH CIRCLE PALAMPUR,Jaisinghpur,Kangra,,Jaisinghpur,,JAISINGHPUR,02-024-02119,,
